id,run_at,candidates_n,consensus_pass_n,entries_n,exits_n,skips_n,notes
1,2026-07-23T01:05:49Z,288,0,0,0,17,
1,2026-07-23T04:27:51Z,312,0,0,0,19,
1,2026-07-23T07:11:16Z,0,0,0,0,0,
1,2026-07-23T10:01:57Z,138,0,0,0,17,
1,2026-07-23T11:58:04Z,234,0,0,0,20,
1,2026-07-23T14:25:36Z,312,0,0,0,18,
1,2026-07-23T16:10:23Z,480,0,0,0,20,
1,2026-07-23T17:56:40Z,300,0,0,0,18,
1,2026-07-23T19:39:14Z,204,0,0,0,12,
1,2026-07-23T21:17:16Z,264,0,0,0,16,
1,2026-07-23T22:33:07Z,276,0,0,0,17,
1,2026-07-23T23:31:37Z,264,0,0,0,16,
