id,run_at,candidates_n,consensus_pass_n,entries_n,exits_n,skips_n,notes
1,2026-07-16T01:03:17Z,480,0,0,0,20,
1,2026-07-16T04:18:31Z,228,0,0,0,14,
1,2026-07-16T07:04:47Z,306,0,0,0,20,
1,2026-07-16T09:23:28Z,120,0,0,0,15,
1,2026-07-16T11:19:38Z,240,0,0,0,20,
1,2026-07-16T13:04:06Z,168,0,0,0,20,
1,2026-07-16T15:10:54Z,240,0,0,0,14,
1,2026-07-16T16:50:59Z,480,0,0,0,20,
1,2026-07-16T18:14:26Z,480,0,0,0,20,
1,2026-07-16T19:43:24Z,324,0,0,0,18,
1,2026-07-16T21:12:12Z,240,0,0,0,15,
1,2026-07-16T22:32:10Z,240,0,0,0,15,
