id,run_at,candidates_n,consensus_pass_n,entries_n,exits_n,skips_n,notes
1,2026-08-13T02:38:38Z,360,0,0,0,20,
1,2026-08-13T04:59:54Z,462,0,0,0,20,
1,2026-08-13T06:23:45Z,312,0,0,0,20,
1,2026-08-13T08:02:36Z,198,0,0,0,19,
1,2026-08-13T09:20:19Z,132,0,0,0,16,
1,2026-08-13T10:39:37Z,120,0,0,0,15,
1,2026-08-13T11:55:03Z,120,0,0,0,14,
1,2026-08-13T13:37:17Z,240,0,0,0,20,
1,2026-08-13T14:40:43Z,174,0,0,0,20,
1,2026-08-13T16:05:08Z,216,0,0,0,20,
1,2026-08-13T17:08:07Z,240,0,0,0,20,
1,2026-08-13T18:30:17Z,480,0,0,0,20,
1,2026-08-13T19:37:42Z,336,0,0,0,19,
1,2026-08-13T20:54:59Z,252,0,0,0,15,
1,2026-08-13T21:55:52Z,480,0,0,0,20,
1,2026-08-13T22:54:44Z,480,0,0,0,20,
