id,run_at,candidates_n,consensus_pass_n,entries_n,exits_n,skips_n,notes
1,2026-08-15T01:44:39Z,276,0,0,0,15,
1,2026-08-15T02:59:25Z,276,0,0,0,15,
1,2026-08-15T03:48:38Z,288,0,0,0,16,
1,2026-08-15T04:39:57Z,480,0,0,0,20,
1,2026-08-15T05:33:43Z,408,0,0,0,20,
1,2026-08-15T05:55:05Z,282,0,0,0,18,
1,2026-08-15T06:52:21Z,312,0,0,0,20,
1,2026-08-15T07:37:06Z,234,0,0,0,20,
1,2026-08-15T07:57:08Z,228,0,0,0,20,
1,2026-08-15T08:39:13Z,192,0,0,0,20,
1,2026-08-15T09:34:39Z,192,0,0,0,19,
1,2026-08-15T09:53:55Z,156,0,0,0,17,
1,2026-08-15T10:32:43Z,240,0,0,0,20,
1,2026-08-15T10:52:19Z,240,0,0,0,20,
1,2026-08-15T11:29:09Z,240,0,0,0,20,
1,2026-08-15T11:49:47Z,240,0,0,0,20,
1,2026-08-15T12:53:33Z,234,0,0,0,20,
1,2026-08-15T13:37:29Z,240,0,0,0,20,
1,2026-08-15T13:56:42Z,234,0,0,0,20,
1,2026-08-15T14:32:13Z,312,0,0,0,17,
