id,run_at,candidates_n,consensus_pass_n,entries_n,exits_n,skips_n,notes
1,2026-07-04T00:14:47Z,300,0,0,0,18,
1,2026-07-04T04:22:37Z,216,0,0,0,13,
1,2026-07-04T07:25:33Z,120,0,0,0,13,
1,2026-07-04T09:39:31Z,162,0,0,0,19,
1,2026-07-04T11:41:37Z,240,0,0,0,20,
1,2026-07-04T13:53:12Z,156,0,0,0,17,
1,2026-07-04T15:16:03Z,432,0,0,0,20,
1,2026-07-04T16:35:09Z,204,0,0,0,12,
1,2026-07-04T17:38:44Z,312,0,0,0,19,
1,2026-07-04T19:33:25Z,480,0,0,0,20,
1,2026-07-04T20:31:39Z,288,0,0,0,18,
1,2026-07-04T21:32:18Z,480,0,0,0,20,
1,2026-07-04T22:32:54Z,216,0,0,0,13,
1,2026-07-04T23:36:54Z,216,0,0,0,13,
