id,run_at,candidates_n,consensus_pass_n,entries_n,exits_n,skips_n,notes
1,2026-06-13T01:22:33Z,480,0,0,0,20,
1,2026-06-13T02:28:44Z,480,0,0,0,20,
1,2026-06-13T03:56:27Z,252,0,0,0,16,
1,2026-06-13T05:42:04Z,408,0,0,0,20,
1,2026-06-13T07:33:14Z,288,0,0,0,20,
1,2026-06-13T08:39:27Z,126,0,0,0,18,
1,2026-06-13T10:07:02Z,78,0,0,0,11,
1,2026-06-13T11:00:01Z,84,0,0,0,12,
1,2026-06-13T11:44:26Z,126,0,0,0,17,
1,2026-06-13T12:50:52Z,114,0,0,0,16,
1,2026-06-13T13:43:11Z,240,0,0,0,20,
1,2026-06-13T14:52:19Z,264,0,0,0,18,
1,2026-06-13T15:42:06Z,156,0,0,0,11,
1,2026-06-13T16:41:02Z,240,0,0,0,17,
1,2026-06-13T17:39:54Z,168,0,0,0,12,
1,2026-06-13T18:41:33Z,240,0,0,0,17,
1,2026-06-13T19:41:11Z,240,0,0,0,17,
1,2026-06-13T20:38:16Z,240,0,0,0,17,
1,2026-06-13T21:36:10Z,228,0,0,0,16,
1,2026-06-13T22:02:38Z,228,0,0,0,16,
1,2026-06-13T22:32:29Z,240,0,0,0,16,
1,2026-06-13T22:58:12Z,480,0,0,0,20,
