id,run_at,candidates_n,consensus_pass_n,entries_n,exits_n,skips_n,notes
1,2026-06-20T01:18:24Z,480,0,0,0,20,
1,2026-06-20T02:28:35Z,276,0,0,0,18,
1,2026-06-20T03:56:25Z,480,0,0,0,20,
1,2026-06-20T05:41:18Z,192,0,0,0,17,
1,2026-06-20T07:35:16Z,288,0,0,0,20,
1,2026-06-20T08:35:13Z,186,0,0,0,20,
1,2026-06-20T09:47:34Z,192,0,0,0,20,
1,2026-06-20T10:56:58Z,126,0,0,0,18,
1,2026-06-20T11:45:58Z,240,0,0,0,20,
1,2026-06-20T12:51:04Z,240,0,0,0,20,
1,2026-06-20T13:43:12Z,84,0,0,0,12,
1,2026-06-20T14:54:37Z,480,0,0,0,20,
1,2026-06-20T15:42:33Z,240,0,0,0,17,
1,2026-06-20T16:41:46Z,480,0,0,0,20,
1,2026-06-20T17:40:28Z,480,0,0,0,20,
1,2026-06-20T18:42:40Z,192,0,0,0,13,
1,2026-06-20T19:41:16Z,252,0,0,0,16,
1,2026-06-20T20:38:10Z,216,0,0,0,15,
1,2026-06-20T21:37:39Z,384,0,0,0,20,
