id,run_at,candidates_n,consensus_pass_n,entries_n,exits_n,skips_n,notes
1,2026-08-12T02:36:27Z,480,0,0,0,20,
1,2026-08-12T04:25:29Z,480,0,0,0,20,
1,2026-08-12T06:01:29Z,216,0,0,0,20,
1,2026-08-12T07:45:33Z,288,0,0,0,20,
1,2026-08-12T09:19:41Z,198,0,0,0,20,
1,2026-08-12T10:38:37Z,198,0,0,0,20,
1,2026-08-12T11:54:53Z,240,0,0,0,20,
1,2026-08-12T13:36:47Z,126,0,0,0,15,
1,2026-08-12T14:40:23Z,480,0,0,0,20,
1,2026-08-12T16:05:16Z,360,0,0,0,20,
1,2026-08-12T17:07:51Z,480,0,0,0,20,
1,2026-08-12T18:30:04Z,480,0,0,0,20,
1,2026-08-12T19:41:40Z,480,0,0,0,20,
1,2026-08-12T20:56:36Z,396,0,0,0,20,
1,2026-08-12T21:55:52Z,432,0,0,0,20,
