id,run_at,candidates_n,consensus_pass_n,entries_n,exits_n,skips_n,notes
1,2026-06-02T01:23:45Z,240,0,0,0,17,
1,2026-06-02T02:29:00Z,192,0,0,0,14,
1,2026-06-02T03:56:59Z,480,0,0,0,20,
1,2026-06-02T05:46:49Z,306,0,0,0,20,
1,2026-06-02T07:57:27Z,222,0,0,0,20,
1,2026-06-02T09:42:27Z,240,0,0,0,20,
1,2026-06-02T11:40:20Z,78,0,0,0,11,
1,2026-06-02T13:37:25Z,240,0,0,0,20,
1,2026-06-02T15:36:52Z,288,0,0,0,20,
1,2026-06-02T17:09:50Z,372,0,0,0,20,
1,2026-06-02T18:52:22Z,480,0,0,0,20,
1,2026-06-02T20:11:00Z,480,0,0,0,20,
1,2026-06-02T21:36:07Z,264,0,0,0,18,
