id,run_at,icao,forecast_date,high_f,low_f
1,2026-08-04T01:02:42Z,KATL,2026-08-03,84.2,69.3
2,2026-08-04T01:02:42Z,KATL,2026-08-04,84.6,71.1
3,2026-08-04T01:02:42Z,KATL,2026-08-05,88.2,71.3
4,2026-08-04T01:02:42Z,KATL,2026-08-06,92.7,74.5
5,2026-08-04T01:02:42Z,KATL,2026-08-07,93.8,74.7
6,2026-08-04T01:02:42Z,KATL,2026-08-08,94.0,76.2
7,2026-08-04T01:02:42Z,KATL,2026-08-09,96.5,78.6
8,2026-08-04T01:02:42Z,KAUS,2026-08-03,100.2,72.3
9,2026-08-04T01:02:42Z,KAUS,2026-08-04,98.6,77.1
10,2026-08-04T01:02:42Z,KAUS,2026-08-05,104.5,77.8
11,2026-08-04T01:02:42Z,KAUS,2026-08-06,104.4,75.0
12,2026-08-04T01:02:42Z,KAUS,2026-08-07,98.6,73.2
13,2026-08-04T01:02:42Z,KAUS,2026-08-08,100.6,73.2
14,2026-08-04T01:02:42Z,KAUS,2026-08-09,102.4,73.7
15,2026-08-04T01:02:42Z,KBOS,2026-08-03,77.3,68.5
16,2026-08-04T01:02:42Z,KBOS,2026-08-04,81.1,63.4
17,2026-08-04T01:02:42Z,KBOS,2026-08-05,87.6,62.7
18,2026-08-04T01:02:42Z,KBOS,2026-08-06,86.2,70.7
19,2026-08-04T01:02:42Z,KBOS,2026-08-07,90.2,73.2
20,2026-08-04T01:02:42Z,KBOS,2026-08-08,83.3,70.6
21,2026-08-04T01:02:42Z,KBOS,2026-08-09,85.2,69.9
106,2026-08-04T01:02:42Z,KDCA,2026-08-03,86.2,74.6
107,2026-08-04T01:02:42Z,KDCA,2026-08-04,84.6,70.4
108,2026-08-04T01:02:42Z,KDCA,2026-08-05,81.4,73.0
109,2026-08-04T01:02:42Z,KDCA,2026-08-06,96.2,71.9
110,2026-08-04T01:02:42Z,KDCA,2026-08-07,97.3,74.2
111,2026-08-04T01:02:42Z,KDCA,2026-08-08,94.1,72.6
112,2026-08-04T01:02:42Z,KDCA,2026-08-09,97.5,72.4
29,2026-08-04T01:02:42Z,KDEN,2026-08-03,99.5,72.6
30,2026-08-04T01:02:42Z,KDEN,2026-08-04,72.3,57.9
31,2026-08-04T01:02:42Z,KDEN,2026-08-05,88.4,49.9
32,2026-08-04T01:02:42Z,KDEN,2026-08-06,97.3,67.4
33,2026-08-04T01:02:42Z,KDEN,2026-08-07,101.2,67.0
34,2026-08-04T01:02:42Z,KDEN,2026-08-08,101.0,73.9
35,2026-08-04T01:02:42Z,KDEN,2026-08-09,99.9,71.9
22,2026-08-04T01:02:42Z,KDFW,2026-08-03,100.1,75.6
23,2026-08-04T01:02:42Z,KDFW,2026-08-04,100.5,77.8
24,2026-08-04T01:02:42Z,KDFW,2026-08-05,106.4,79.0
25,2026-08-04T01:02:42Z,KDFW,2026-08-06,103.0,84.5
26,2026-08-04T01:02:42Z,KDFW,2026-08-07,103.2,82.8
27,2026-08-04T01:02:42Z,KDFW,2026-08-08,102.8,83.0
28,2026-08-04T01:02:42Z,KDFW,2026-08-09,98.9,81.9
36,2026-08-04T01:02:42Z,KIAH,2026-08-03,97.0,77.5
37,2026-08-04T01:02:42Z,KIAH,2026-08-04,96.9,78.4
38,2026-08-04T01:02:42Z,KIAH,2026-08-05,101.6,77.0
39,2026-08-04T01:02:42Z,KIAH,2026-08-06,100.0,81.3
40,2026-08-04T01:02:42Z,KIAH,2026-08-07,97.5,81.1
41,2026-08-04T01:02:42Z,KIAH,2026-08-08,94.6,81.3
42,2026-08-04T01:02:42Z,KIAH,2026-08-09,93.1,81.0
43,2026-08-04T01:02:42Z,KLAX,2026-08-03,77.5,67.1
44,2026-08-04T01:02:42Z,KLAX,2026-08-04,75.4,66.4
45,2026-08-04T01:02:42Z,KLAX,2026-08-05,79.5,62.9
46,2026-08-04T01:02:42Z,KLAX,2026-08-06,81.6,70.5
47,2026-08-04T01:02:42Z,KLAX,2026-08-07,84.0,73.5
48,2026-08-04T01:02:42Z,KLAX,2026-08-08,84.3,73.7
49,2026-08-04T01:02:42Z,KLAX,2026-08-09,83.4,73.6
50,2026-08-04T01:02:42Z,KMIA,2026-08-03,88.7,74.2
51,2026-08-04T01:02:42Z,KMIA,2026-08-04,86.7,74.2
52,2026-08-04T01:02:42Z,KMIA,2026-08-05,92.1,74.8
53,2026-08-04T01:02:42Z,KMIA,2026-08-06,91.7,84.5
54,2026-08-04T01:02:42Z,KMIA,2026-08-07,91.7,83.1
55,2026-08-04T01:02:42Z,KMIA,2026-08-08,91.9,83.8
56,2026-08-04T01:02:42Z,KMIA,2026-08-09,92.0,84.5
57,2026-08-04T01:02:42Z,KMSP,2026-08-03,86.3,66.9
58,2026-08-04T01:02:42Z,KMSP,2026-08-04,76.5,64.6
59,2026-08-04T01:02:42Z,KMSP,2026-08-05,86.3,55.7
60,2026-08-04T01:02:42Z,KMSP,2026-08-06,90.2,65.2
61,2026-08-04T01:02:42Z,KMSP,2026-08-07,87.7,67.5
62,2026-08-04T01:02:42Z,KMSP,2026-08-08,98.7,72.0
63,2026-08-04T01:02:42Z,KMSP,2026-08-09,91.1,64.2
64,2026-08-04T01:02:42Z,KNYC,2026-08-03,83.9,69.3
65,2026-08-04T01:02:42Z,KNYC,2026-08-04,79.4,65.0
66,2026-08-04T01:02:42Z,KNYC,2026-08-05,85.7,64.3
67,2026-08-04T01:02:42Z,KNYC,2026-08-06,93.9,73.6
68,2026-08-04T01:02:42Z,KNYC,2026-08-07,96.8,77.4
69,2026-08-04T01:02:42Z,KNYC,2026-08-08,96.2,75.9
70,2026-08-04T01:02:42Z,KNYC,2026-08-09,98.8,80.4
71,2026-08-04T01:02:42Z,KOKC,2026-08-03,97.9,67.8
72,2026-08-04T01:02:42Z,KOKC,2026-08-04,100.2,75.3
73,2026-08-04T01:02:42Z,KOKC,2026-08-05,108.7,77.1
74,2026-08-04T01:02:42Z,KOKC,2026-08-06,108.9,79.5
75,2026-08-04T01:02:42Z,KOKC,2026-08-07,107.1,71.4
76,2026-08-04T01:02:42Z,KOKC,2026-08-08,107.4,75.6
77,2026-08-04T01:02:42Z,KOKC,2026-08-09,106.2,77.2
78,2026-08-04T01:02:42Z,KPHL,2026-08-03,86.7,76.5
79,2026-08-04T01:02:42Z,KPHL,2026-08-04,83.0,68.0
80,2026-08-04T01:02:42Z,KPHL,2026-08-05,82.1,69.3
81,2026-08-04T01:02:42Z,KPHL,2026-08-06,93.6,72.7
82,2026-08-04T01:02:42Z,KPHL,2026-08-07,96.5,77.0
83,2026-08-04T01:02:42Z,KPHL,2026-08-08,94.6,74.9
84,2026-08-04T01:02:42Z,KPHL,2026-08-09,96.4,78.0
85,2026-08-04T01:02:42Z,KSAT,2026-08-03,98.8,75.8
86,2026-08-04T01:02:42Z,KSAT,2026-08-04,97.7,75.1
87,2026-08-04T01:02:42Z,KSAT,2026-08-05,101.3,74.5
88,2026-08-04T01:02:42Z,KSAT,2026-08-06,100.9,76.5
89,2026-08-04T01:02:42Z,KSAT,2026-08-07,96.1,78.3
90,2026-08-04T01:02:42Z,KSAT,2026-08-08,97.9,76.6
91,2026-08-04T01:02:42Z,KSAT,2026-08-09,99.6,76.0
99,2026-08-04T01:02:42Z,KSEA,2026-08-03,72.9,50.2
100,2026-08-04T01:02:42Z,KSEA,2026-08-04,82.9,58.1
101,2026-08-04T01:02:42Z,KSEA,2026-08-05,89.7,63.2
102,2026-08-04T01:02:42Z,KSEA,2026-08-06,92.3,59.0
103,2026-08-04T01:02:42Z,KSEA,2026-08-07,86.5,56.3
104,2026-08-04T01:02:42Z,KSEA,2026-08-08,84.4,56.6
105,2026-08-04T01:02:42Z,KSEA,2026-08-09,82.9,57.7
92,2026-08-04T01:02:42Z,KSFO,2026-08-03,84.7,53.4
93,2026-08-04T01:02:42Z,KSFO,2026-08-04,83.2,55.4
94,2026-08-04T01:02:42Z,KSFO,2026-08-05,77.0,56.1
