id,run_at,icao,forecast_date,high_f,low_f
1,2026-09-01T02:00:59Z,KATL,2026-08-31,93.8,73.5
2,2026-09-01T02:00:59Z,KATL,2026-09-01,95.8,75.1
3,2026-09-01T02:00:59Z,KATL,2026-09-02,97.7,75.8
4,2026-09-01T02:00:59Z,KATL,2026-09-03,96.7,78.9
5,2026-09-01T02:00:59Z,KATL,2026-09-04,94.3,78.7
6,2026-09-01T02:00:59Z,KATL,2026-09-05,94.0,81.2
7,2026-09-01T02:00:59Z,KATL,2026-09-06,94.9,78.6
8,2026-09-01T02:00:59Z,KAUS,2026-08-31,98.1,78.1
9,2026-09-01T02:00:59Z,KAUS,2026-09-01,96.3,79.0
10,2026-09-01T02:00:59Z,KAUS,2026-09-02,94.2,77.6
11,2026-09-01T02:00:59Z,KAUS,2026-09-03,99.0,78.3
12,2026-09-01T02:00:59Z,KAUS,2026-09-04,97.7,75.4
13,2026-09-01T02:00:59Z,KAUS,2026-09-05,98.1,74.7
14,2026-09-01T02:00:59Z,KAUS,2026-09-06,99.5,74.5
99,2026-09-01T02:00:59Z,KDCA,2026-08-31,87.1,70.9
100,2026-09-01T02:00:59Z,KDCA,2026-09-01,97.3,72.7
101,2026-09-01T02:00:59Z,KDCA,2026-09-02,94.0,76.1
102,2026-09-01T02:00:59Z,KDCA,2026-09-03,100.3,74.6
103,2026-09-01T02:00:59Z,KDCA,2026-09-04,102.7,75.5
104,2026-09-01T02:00:59Z,KDCA,2026-09-05,84.1,73.5
105,2026-09-01T02:00:59Z,KDCA,2026-09-06,74.0,65.1
22,2026-09-01T02:00:59Z,KDFW,2026-08-31,100.3,80.2
23,2026-09-01T02:00:59Z,KDFW,2026-09-01,98.2,79.9
24,2026-09-01T02:00:59Z,KDFW,2026-09-02,95.7,78.4
25,2026-09-01T02:00:59Z,KDFW,2026-09-03,89.7,78.7
26,2026-09-01T02:00:59Z,KDFW,2026-09-04,90.9,79.1
27,2026-09-01T02:00:59Z,KDFW,2026-09-05,100.3,81.0
28,2026-09-01T02:00:59Z,KDFW,2026-09-06,101.0,83.9
29,2026-09-01T02:00:59Z,KIAH,2026-08-31,92.9,77.2
30,2026-09-01T02:00:59Z,KIAH,2026-09-01,90.2,75.9
31,2026-09-01T02:00:59Z,KIAH,2026-09-02,87.7,76.1
32,2026-09-01T02:00:59Z,KIAH,2026-09-03,95.5,80.4
33,2026-09-01T02:00:59Z,KIAH,2026-09-04,97.3,82.3
34,2026-09-01T02:00:59Z,KIAH,2026-09-05,100.7,80.5
35,2026-09-01T02:00:59Z,KIAH,2026-09-06,100.3,81.0
36,2026-09-01T02:00:59Z,KLAS,2026-08-31,99.9,81.7
37,2026-09-01T02:00:59Z,KLAS,2026-09-01,96.7,71.9
38,2026-09-01T02:00:59Z,KLAS,2026-09-02,92.2,68.8
39,2026-09-01T02:00:59Z,KLAS,2026-09-03,92.4,78.0
40,2026-09-01T02:00:59Z,KLAS,2026-09-04,92.0,78.0
41,2026-09-01T02:00:59Z,KLAS,2026-09-05,92.9,77.6
42,2026-09-01T02:00:59Z,KLAS,2026-09-06,86.4,73.7
43,2026-09-01T02:00:59Z,KLAX,2026-08-31,78.2,63.9
44,2026-09-01T02:00:59Z,KLAX,2026-09-01,74.1,58.5
45,2026-09-01T02:00:59Z,KLAX,2026-09-02,76.7,54.2
46,2026-09-01T02:00:59Z,KLAX,2026-09-03,77.5,69.9
47,2026-09-01T02:00:59Z,KLAX,2026-09-04,78.0,70.1
48,2026-09-01T02:00:59Z,KLAX,2026-09-05,78.4,69.8
49,2026-09-01T02:00:59Z,KLAX,2026-09-06,82.2,71.0
15,2026-09-01T02:00:59Z,KMDW,2026-08-31,90.4,71.9
16,2026-09-01T02:00:59Z,KMDW,2026-09-01,96.7,74.6
17,2026-09-01T02:00:59Z,KMDW,2026-09-02,98.0,73.7
18,2026-09-01T02:00:59Z,KMDW,2026-09-03,95.7,76.8
19,2026-09-01T02:00:59Z,KMDW,2026-09-04,96.1,77.4
20,2026-09-01T02:00:59Z,KMDW,2026-09-05,84.7,71.4
21,2026-09-01T02:00:59Z,KMDW,2026-09-06,79.7,67.4
50,2026-09-01T02:00:59Z,KMIA,2026-08-31,90.1,78.8
51,2026-09-01T02:00:59Z,KMIA,2026-09-01,88.7,75.0
52,2026-09-01T02:00:59Z,KMIA,2026-09-02,86.9,75.7
53,2026-09-01T02:00:59Z,KMIA,2026-09-03,91.4,84.3
54,2026-09-01T02:00:59Z,KMIA,2026-09-04,91.9,83.8
55,2026-09-01T02:00:59Z,KMIA,2026-09-05,92.7,84.0
56,2026-09-01T02:00:59Z,KMIA,2026-09-06,93.3,84.1
57,2026-09-01T02:00:59Z,KMSP,2026-08-31,91.8,70.6
58,2026-09-01T02:00:59Z,KMSP,2026-09-01,89.2,62.0
59,2026-09-01T02:00:59Z,KMSP,2026-09-02,85.5,64.5
60,2026-09-01T02:00:59Z,KMSP,2026-09-03,92.9,66.3
61,2026-09-01T02:00:59Z,KMSP,2026-09-04,92.2,70.6
62,2026-09-01T02:00:59Z,KMSP,2026-09-05,91.1,70.2
63,2026-09-01T02:00:59Z,KMSP,2026-09-06,78.9,63.3
64,2026-09-01T02:00:59Z,KMSY,2026-08-31,87.7,77.8
65,2026-09-01T02:00:59Z,KMSY,2026-09-01,87.7,77.3
66,2026-09-01T02:00:59Z,KMSY,2026-09-02,92.2,75.9
67,2026-09-01T02:00:59Z,KMSY,2026-09-03,92.3,75.7
68,2026-09-01T02:00:59Z,KMSY,2026-09-04,92.8,75.2
69,2026-09-01T02:00:59Z,KMSY,2026-09-05,95.7,75.7
70,2026-09-01T02:00:59Z,KMSY,2026-09-06,93.9,74.8
71,2026-09-01T02:00:59Z,KNYC,2026-08-31,78.7,69.1
72,2026-09-01T02:00:59Z,KNYC,2026-09-01,87.6,70.1
73,2026-09-01T02:00:59Z,KNYC,2026-09-02,73.6,69.9
74,2026-09-01T02:00:59Z,KNYC,2026-09-03,88.2,71.6
75,2026-09-01T02:00:59Z,KNYC,2026-09-04,92.1,74.3
76,2026-09-01T02:00:59Z,KNYC,2026-09-05,83.5,68.4
77,2026-09-01T02:00:59Z,KNYC,2026-09-06,78.1,61.8
78,2026-09-01T02:00:59Z,KPHX,2026-08-31,89.9,73.8
79,2026-09-01T02:00:59Z,KPHX,2026-09-01,101.4,73.9
80,2026-09-01T02:00:59Z,KPHX,2026-09-02,101.3,77.4
81,2026-09-01T02:00:59Z,KPHX,2026-09-03,102.4,87.4
82,2026-09-01T02:00:59Z,KPHX,2026-09-04,101.1,82.0
83,2026-09-01T02:00:59Z,KPHX,2026-09-05,96.6,78.3
84,2026-09-01T02:00:59Z,KPHX,2026-09-06,95.0,78.4
85,2026-09-01T02:00:59Z,KSAT,2026-08-31,97.4,77.8
86,2026-09-01T02:00:59Z,KSAT,2026-09-01,98.1,77.5
87,2026-09-01T02:00:59Z,KSAT,2026-09-02,99.0,76.2
88,2026-09-01T02:00:59Z,KSAT,2026-09-03,100.0,77.5
89,2026-09-01T02:00:59Z,KSAT,2026-09-04,98.4,77.2
90,2026-09-01T02:00:59Z,KSAT,2026-09-05,95.7,77.5
91,2026-09-01T02:00:59Z,KSAT,2026-09-06,95.5,77.2
92,2026-09-01T02:00:59Z,KSEA,2026-08-31,74.7,54.1
93,2026-09-01T02:00:59Z,KSEA,2026-09-01,70.1,55.8
94,2026-09-01T02:00:59Z,KSEA,2026-09-02,61.3,54.3
95,2026-09-01T02:00:59Z,KSEA,2026-09-03,63.6,49.6
