id,run_at,icao,forecast_date,high_f,low_f
1,2026-08-26T01:50:57Z,KATL,2026-08-25,92.8,70.6
2,2026-08-26T01:50:57Z,KATL,2026-08-26,90.6,71.2
3,2026-08-26T01:50:57Z,KATL,2026-08-27,84.3,73.3
4,2026-08-26T01:50:57Z,KATL,2026-08-28,85.7,70.8
5,2026-08-26T01:50:57Z,KATL,2026-08-29,88.9,72.2
6,2026-08-26T01:50:57Z,KATL,2026-08-30,88.8,72.7
7,2026-08-26T01:50:57Z,KATL,2026-08-31,93.3,74.4
8,2026-08-26T01:50:57Z,KAUS,2026-08-25,100.4,74.8
9,2026-08-26T01:50:57Z,KAUS,2026-08-26,101.0,78.4
10,2026-08-26T01:50:57Z,KAUS,2026-08-27,105.4,77.7
11,2026-08-26T01:50:57Z,KAUS,2026-08-28,104.0,75.7
12,2026-08-26T01:50:57Z,KAUS,2026-08-29,103.3,74.8
13,2026-08-26T01:50:57Z,KAUS,2026-08-30,102.3,75.0
14,2026-08-26T01:50:57Z,KAUS,2026-08-31,102.7,74.8
15,2026-08-26T01:50:57Z,KBOS,2026-08-25,79.8,61.0
16,2026-08-26T01:50:57Z,KBOS,2026-08-26,81.4,61.2
17,2026-08-26T01:50:57Z,KBOS,2026-08-27,82.3,63.5
18,2026-08-26T01:50:57Z,KBOS,2026-08-28,86.4,69.6
19,2026-08-26T01:50:57Z,KBOS,2026-08-29,71.6,65.0
20,2026-08-26T01:50:57Z,KBOS,2026-08-30,86.0,62.6
21,2026-08-26T01:50:57Z,KBOS,2026-08-31,78.3,64.8
106,2026-08-26T01:50:57Z,KDCA,2026-08-25,82.9,63.0
107,2026-08-26T01:50:57Z,KDCA,2026-08-26,86.3,65.0
108,2026-08-26T01:50:57Z,KDCA,2026-08-27,89.9,71.5
109,2026-08-26T01:50:57Z,KDCA,2026-08-28,84.0,70.6
110,2026-08-26T01:50:57Z,KDCA,2026-08-29,82.9,69.6
111,2026-08-26T01:50:57Z,KDCA,2026-08-30,89.5,68.1
112,2026-08-26T01:50:57Z,KDCA,2026-08-31,95.8,72.9
29,2026-08-26T01:50:57Z,KDEN,2026-08-25,84.3,61.3
30,2026-08-26T01:50:57Z,KDEN,2026-08-26,90.2,58.7
31,2026-08-26T01:50:57Z,KDEN,2026-08-27,89.3,64.1
