id,run_at,icao,forecast_date,high_f,low_f
1,2026-09-18T01:13:03Z,KATL,2026-09-17,91.2,67.0
2,2026-09-18T01:13:03Z,KATL,2026-09-18,95.7,70.2
3,2026-09-18T01:13:03Z,KATL,2026-09-19,94.9,73.3
4,2026-09-18T01:13:03Z,KATL,2026-09-20,80.8,72.9
5,2026-09-18T01:13:03Z,KATL,2026-09-21,93.3,72.4
6,2026-09-18T01:13:03Z,KATL,2026-09-22,92.5,71.7
7,2026-09-18T01:13:03Z,KATL,2026-09-23,93.8,75.1
8,2026-09-18T01:13:03Z,KAUS,2026-09-17,96.5,76.8
9,2026-09-18T01:13:03Z,KAUS,2026-09-18,97.1,78.7
10,2026-09-18T01:13:03Z,KAUS,2026-09-19,100.6,73.7
11,2026-09-18T01:13:03Z,KAUS,2026-09-20,100.2,72.9
12,2026-09-18T01:13:03Z,KAUS,2026-09-21,100.8,73.4
13,2026-09-18T01:13:03Z,KAUS,2026-09-22,98.1,74.8
14,2026-09-18T01:13:03Z,KAUS,2026-09-23,98.0,73.8
15,2026-09-18T01:13:03Z,KBOS,2026-09-17,74.0,62.5
16,2026-09-18T01:13:03Z,KBOS,2026-09-18,79.0,58.4
17,2026-09-18T01:13:03Z,KBOS,2026-09-19,59.6,47.9
18,2026-09-18T01:13:03Z,KBOS,2026-09-20,61.2,51.5
19,2026-09-18T01:13:03Z,KBOS,2026-09-21,62.1,55.6
20,2026-09-18T01:13:03Z,KBOS,2026-09-22,61.9,52.6
21,2026-09-18T01:13:03Z,KBOS,2026-09-23,59.2,54.3
99,2026-09-18T01:13:03Z,KDCA,2026-09-17,85.9,69.3
100,2026-09-18T01:13:03Z,KDCA,2026-09-18,84.3,70.6
101,2026-09-18T01:13:03Z,KDCA,2026-09-19,78.9,62.3
102,2026-09-18T01:13:03Z,KDCA,2026-09-20,80.5,68.7
103,2026-09-18T01:13:03Z,KDCA,2026-09-21,80.9,65.6
104,2026-09-18T01:13:03Z,KDCA,2026-09-22,69.4,62.4
105,2026-09-18T01:13:03Z,KDCA,2026-09-23,65.2,61.1
29,2026-09-18T01:13:03Z,KDEN,2026-09-17,80.8,62.3
30,2026-09-18T01:13:03Z,KDEN,2026-09-18,83.9,58.8
31,2026-09-18T01:13:03Z,KDEN,2026-09-19,80.7,56.2
32,2026-09-18T01:13:03Z,KDEN,2026-09-20,73.0,55.7
33,2026-09-18T01:13:03Z,KDEN,2026-09-21,78.4,52.8
34,2026-09-18T01:13:03Z,KDEN,2026-09-22,80.5,57.4
35,2026-09-18T01:13:03Z,KDEN,2026-09-23,76.0,54.2
22,2026-09-18T01:13:03Z,KDFW,2026-09-17,98.6,80.7
23,2026-09-18T01:13:03Z,KDFW,2026-09-18,95.6,78.8
24,2026-09-18T01:13:03Z,KDFW,2026-09-19,99.8,75.2
25,2026-09-18T01:13:03Z,KDFW,2026-09-20,99.4,81.0
26,2026-09-18T01:13:03Z,KDFW,2026-09-21,100.8,83.4
27,2026-09-18T01:13:03Z,KDFW,2026-09-22,94.0,78.5
28,2026-09-18T01:13:03Z,KDFW,2026-09-23,94.9,80.9
36,2026-09-18T01:13:03Z,KLAS,2026-09-17,92.6,76.8
37,2026-09-18T01:13:03Z,KLAS,2026-09-18,95.6,72.3
38,2026-09-18T01:13:03Z,KLAS,2026-09-19,93.1,64.2
39,2026-09-18T01:13:03Z,KLAS,2026-09-20,95.1,81.7
40,2026-09-18T01:13:03Z,KLAS,2026-09-21,90.9,79.6
41,2026-09-18T01:13:03Z,KLAS,2026-09-22,91.6,79.6
42,2026-09-18T01:13:03Z,KLAS,2026-09-23,95.6,83.4
43,2026-09-18T01:13:03Z,KLAX,2026-09-17,76.1,64.6
44,2026-09-18T01:13:03Z,KLAX,2026-09-18,74.8,57.1
45,2026-09-18T01:13:03Z,KLAX,2026-09-19,77.9,58.9
46,2026-09-18T01:13:03Z,KLAX,2026-09-20,78.2,69.6
47,2026-09-18T01:13:03Z,KLAX,2026-09-21,75.2,67.4
48,2026-09-18T01:13:03Z,KLAX,2026-09-22,73.9,68.3
49,2026-09-18T01:13:03Z,KLAX,2026-09-23,77.4,70.1
50,2026-09-18T01:13:03Z,KMIA,2026-09-17,85.3,76.6
51,2026-09-18T01:13:03Z,KMIA,2026-09-18,89.6,75.7
52,2026-09-18T01:13:03Z,KMIA,2026-09-19,91.4,73.6
53,2026-09-18T01:13:03Z,KMIA,2026-09-20,92.1,83.3
54,2026-09-18T01:13:03Z,KMIA,2026-09-21,93.3,82.7
55,2026-09-18T01:13:03Z,KMIA,2026-09-22,89.9,84.2
56,2026-09-18T01:13:03Z,KMIA,2026-09-23,87.4,82.4
57,2026-09-18T01:13:03Z,KMSY,2026-09-17,89.5,77.6
58,2026-09-18T01:13:03Z,KMSY,2026-09-18,90.4,73.3
59,2026-09-18T01:13:03Z,KMSY,2026-09-19,92.1,71.0
60,2026-09-18T01:13:03Z,KMSY,2026-09-20,91.4,75.0
61,2026-09-18T01:13:03Z,KMSY,2026-09-21,91.9,74.4
62,2026-09-18T01:13:03Z,KMSY,2026-09-22,92.4,75.2
63,2026-09-18T01:13:03Z,KMSY,2026-09-23,92.6,75.1
64,2026-09-18T01:13:03Z,KNYC,2026-09-17,84.3,69.7
65,2026-09-18T01:13:03Z,KNYC,2026-09-18,81.3,66.4
66,2026-09-18T01:13:03Z,KNYC,2026-09-19,70.2,54.2
67,2026-09-18T01:13:03Z,KNYC,2026-09-20,64.8,62.1
68,2026-09-18T01:13:03Z,KNYC,2026-09-21,65.0,57.9
69,2026-09-18T01:13:03Z,KNYC,2026-09-22,59.7,53.1
70,2026-09-18T01:13:03Z,KNYC,2026-09-23,61.6,53.0
71,2026-09-18T01:13:03Z,KPHL,2026-09-17,83.0,69.6
72,2026-09-18T01:13:03Z,KPHL,2026-09-18,79.9,67.8
73,2026-09-18T01:13:03Z,KPHL,2026-09-19,76.3,59.9
74,2026-09-18T01:13:03Z,KPHL,2026-09-20,72.5,62.8
75,2026-09-18T01:13:03Z,KPHL,2026-09-21,68.2,61.6
76,2026-09-18T01:13:03Z,KPHL,2026-09-22,65.0,58.7
77,2026-09-18T01:13:03Z,KPHL,2026-09-23,64.1,56.8
78,2026-09-18T01:13:03Z,KPHX,2026-09-17,88.9,73.7
79,2026-09-18T01:13:03Z,KPHX,2026-09-18,101.8,74.0
80,2026-09-18T01:13:03Z,KPHX,2026-09-19,101.1,71.6
81,2026-09-18T01:13:03Z,KPHX,2026-09-20,99.3,88.0
82,2026-09-18T01:13:03Z,KPHX,2026-09-21,99.3,87.8
83,2026-09-18T01:13:03Z,KPHX,2026-09-22,97.0,85.6
84,2026-09-18T01:13:03Z,KPHX,2026-09-23,99.0,87.5
92,2026-09-18T01:13:03Z,KSEA,2026-09-17,75.0,51.9
93,2026-09-18T01:13:03Z,KSEA,2026-09-18,72.8,52.8
94,2026-09-18T01:13:03Z,KSEA,2026-09-19,76.2,50.7
95,2026-09-18T01:13:03Z,KSEA,2026-09-20,75.3,52.7
96,2026-09-18T01:13:03Z,KSEA,2026-09-21,73.7,51.9
97,2026-09-18T01:13:03Z,KSEA,2026-09-22,70.1,55.5
