id,run_at,icao,forecast_date,high_f,low_f
1,2026-07-13T00:02:49Z,KATL,2026-07-12,88.5,74.0
2,2026-07-13T00:02:49Z,KATL,2026-07-13,80.3,72.6
3,2026-07-13T00:02:49Z,KATL,2026-07-14,83.4,71.3
4,2026-07-13T00:02:49Z,KATL,2026-07-15,90.9,73.6
5,2026-07-13T00:02:49Z,KATL,2026-07-16,94.3,75.3
6,2026-07-13T00:02:49Z,KATL,2026-07-17,97.9,77.1
7,2026-07-13T00:02:49Z,KATL,2026-07-18,100.3,79.3
8,2026-07-13T00:02:49Z,KAUS,2026-07-12,94.3,76.3
9,2026-07-13T00:02:49Z,KAUS,2026-07-13,94.0,76.2
10,2026-07-13T00:02:49Z,KAUS,2026-07-14,81.1,71.1
11,2026-07-13T00:02:49Z,KAUS,2026-07-15,73.6,71.1
12,2026-07-13T00:02:49Z,KAUS,2026-07-16,84.7,70.3
13,2026-07-13T00:02:49Z,KAUS,2026-07-17,90.9,72.7
14,2026-07-13T00:02:49Z,KAUS,2026-07-18,93.2,71.3
15,2026-07-13T00:02:49Z,KBOS,2026-07-12,77.3,61.6
16,2026-07-13T00:02:49Z,KBOS,2026-07-13,88.7,63.0
17,2026-07-13T00:02:49Z,KBOS,2026-07-14,94.3,66.1
18,2026-07-13T00:02:49Z,KBOS,2026-07-15,88.4,74.9
19,2026-07-13T00:02:49Z,KBOS,2026-07-16,88.0,68.0
20,2026-07-13T00:02:49Z,KBOS,2026-07-17,77.0,60.3
21,2026-07-13T00:02:49Z,KBOS,2026-07-18,80.3,60.5
99,2026-07-13T00:02:49Z,KDCA,2026-07-12,84.2,72.7
100,2026-07-13T00:02:49Z,KDCA,2026-07-13,88.1,66.1
101,2026-07-13T00:02:49Z,KDCA,2026-07-14,94.6,67.3
102,2026-07-13T00:02:49Z,KDCA,2026-07-15,101.8,75.3
103,2026-07-13T00:02:49Z,KDCA,2026-07-16,99.1,81.3
104,2026-07-13T00:02:49Z,KDCA,2026-07-17,91.0,73.0
105,2026-07-13T00:02:49Z,KDCA,2026-07-18,96.6,74.7
22,2026-07-13T00:02:49Z,KDEN,2026-07-12,95.1,62.0
23,2026-07-13T00:02:49Z,KDEN,2026-07-13,96.7,67.0
24,2026-07-13T00:02:49Z,KDEN,2026-07-14,95.3,68.3
25,2026-07-13T00:02:49Z,KDEN,2026-07-15,94.6,67.4
26,2026-07-13T00:02:49Z,KDEN,2026-07-16,93.7,66.1
27,2026-07-13T00:02:49Z,KDEN,2026-07-17,94.0,66.8
28,2026-07-13T00:02:49Z,KDEN,2026-07-18,98.4,65.0
29,2026-07-13T00:02:49Z,KIAH,2026-07-12,90.1,77.6
30,2026-07-13T00:02:49Z,KIAH,2026-07-13,91.3,73.9
31,2026-07-13T00:02:49Z,KIAH,2026-07-14,81.1,74.8
32,2026-07-13T00:02:49Z,KIAH,2026-07-15,79.3,74.1
33,2026-07-13T00:02:49Z,KIAH,2026-07-16,92.6,74.6
34,2026-07-13T00:02:49Z,KIAH,2026-07-17,97.5,78.6
35,2026-07-13T00:02:49Z,KIAH,2026-07-18,97.1,78.4
36,2026-07-13T00:02:49Z,KLAS,2026-07-12,106.4,88.2
37,2026-07-13T00:02:49Z,KLAS,2026-07-13,104.7,84.2
38,2026-07-13T00:02:49Z,KLAS,2026-07-14,104.1,80.2
39,2026-07-13T00:02:49Z,KLAS,2026-07-15,106.2,88.6
40,2026-07-13T00:02:49Z,KLAS,2026-07-16,106.6,89.5
41,2026-07-13T00:02:49Z,KLAS,2026-07-17,103.5,87.9
42,2026-07-13T00:02:49Z,KLAS,2026-07-18,100.8,88.8
43,2026-07-13T00:02:49Z,KMSP,2026-07-12,88.1,72.2
44,2026-07-13T00:02:49Z,KMSP,2026-07-13,95.5,68.3
45,2026-07-13T00:02:49Z,KMSP,2026-07-14,96.2,68.7
46,2026-07-13T00:02:49Z,KMSP,2026-07-15,99.4,73.5
47,2026-07-13T00:02:49Z,KMSP,2026-07-16,94.4,74.0
48,2026-07-13T00:02:49Z,KMSP,2026-07-17,97.3,75.5
49,2026-07-13T00:02:49Z,KMSP,2026-07-18,104.1,78.0
50,2026-07-13T00:02:49Z,KMSY,2026-07-12,87.2,75.0
51,2026-07-13T00:02:49Z,KMSY,2026-07-13,81.8,74.2
52,2026-07-13T00:02:49Z,KMSY,2026-07-14,80.1,72.6
53,2026-07-13T00:02:49Z,KMSY,2026-07-15,85.2,71.4
54,2026-07-13T00:02:49Z,KMSY,2026-07-16,94.4,71.0
55,2026-07-13T00:02:49Z,KMSY,2026-07-17,94.8,74.3
56,2026-07-13T00:02:49Z,KMSY,2026-07-18,95.3,71.7
57,2026-07-13T00:02:49Z,KNYC,2026-07-12,85.8,68.3
58,2026-07-13T00:02:49Z,KNYC,2026-07-13,86.8,65.6
59,2026-07-13T00:02:49Z,KNYC,2026-07-14,97.4,66.2
60,2026-07-13T00:02:49Z,KNYC,2026-07-15,100.4,79.2
61,2026-07-13T00:02:49Z,KNYC,2026-07-16,95.2,75.8
62,2026-07-13T00:02:49Z,KNYC,2026-07-17,86.2,68.2
63,2026-07-13T00:02:49Z,KNYC,2026-07-18,86.0,68.7
64,2026-07-13T00:02:49Z,KPHL,2026-07-12,84.0,69.5
65,2026-07-13T00:02:49Z,KPHL,2026-07-13,83.4,65.8
66,2026-07-13T00:02:49Z,KPHL,2026-07-14,93.8,65.3
67,2026-07-13T00:02:49Z,KPHL,2026-07-15,100.4,75.6
68,2026-07-13T00:02:49Z,KPHL,2026-07-16,97.2,78.7
69,2026-07-13T00:02:49Z,KPHL,2026-07-17,86.8,69.7
70,2026-07-13T00:02:49Z,KPHL,2026-07-18,90.3,70.9
71,2026-07-13T00:02:49Z,KPHX,2026-07-12,107.2,84.6
72,2026-07-13T00:02:49Z,KPHX,2026-07-13,106.7,82.5
73,2026-07-13T00:02:49Z,KPHX,2026-07-14,105.8,82.4
74,2026-07-13T00:02:49Z,KPHX,2026-07-15,106.0,88.7
75,2026-07-13T00:02:49Z,KPHX,2026-07-16,102.7,89.2
76,2026-07-13T00:02:49Z,KPHX,2026-07-17,102.0,84.6
77,2026-07-13T00:02:49Z,KPHX,2026-07-18,98.1,86.4
78,2026-07-13T00:02:49Z,KSAT,2026-07-12,93.2,76.7
79,2026-07-13T00:02:49Z,KSAT,2026-07-13,89.2,75.1
80,2026-07-13T00:02:49Z,KSAT,2026-07-14,82.9,73.0
81,2026-07-13T00:02:49Z,KSAT,2026-07-15,73.6,70.7
82,2026-07-13T00:02:49Z,KSAT,2026-07-16,82.8,70.9
83,2026-07-13T00:02:49Z,KSAT,2026-07-17,85.9,73.8
84,2026-07-13T00:02:49Z,KSAT,2026-07-18,91.0,73.0
92,2026-07-13T00:02:49Z,KSEA,2026-07-12,69.9,55.8
93,2026-07-13T00:02:49Z,KSEA,2026-07-13,75.9,51.7
94,2026-07-13T00:02:49Z,KSEA,2026-07-14,81.8,54.1
95,2026-07-13T00:02:49Z,KSEA,2026-07-15,85.4,55.9
96,2026-07-13T00:02:49Z,KSEA,2026-07-16,77.1,56.3
97,2026-07-13T00:02:49Z,KSEA,2026-07-17,79.2,54.6
98,2026-07-13T00:02:49Z,KSEA,2026-07-18,81.9,55.2
85,2026-07-13T00:02:49Z,KSFO,2026-07-12,80.2,55.2
86,2026-07-13T00:02:49Z,KSFO,2026-07-13,91.0,58.1
87,2026-07-13T00:02:49Z,KSFO,2026-07-14,71.3,57.6
88,2026-07-13T00:02:49Z,KSFO,2026-07-15,69.0,55.4
89,2026-07-13T00:02:49Z,KSFO,2026-07-16,65.6,55.5
90,2026-07-13T00:02:49Z,KSFO,2026-07-17,67.8,54.8
91,2026-07-13T00:02:49Z,KSFO,2026-07-18,73.9,55.4
1,2026-07-13T03:48:21Z,KATL,2026-07-12,88.5,74.0
2,2026-07-13T03:48:21Z,KATL,2026-07-13,84.6,71.9
3,2026-07-13T03:48:21Z,KATL,2026-07-14,79.9,71.2
4,2026-07-13T03:48:21Z,KATL,2026-07-15,90.9,73.6
5,2026-07-13T03:48:21Z,KATL,2026-07-16,94.3,75.3
6,2026-07-13T03:48:21Z,KATL,2026-07-17,97.9,77.1
7,2026-07-13T03:48:21Z,KATL,2026-07-18,100.3,79.3
8,2026-07-13T03:48:21Z,KAUS,2026-07-12,94.3,76.3
9,2026-07-13T03:48:21Z,KAUS,2026-07-13,94.1,73.4
10,2026-07-13T03:48:21Z,KAUS,2026-07-14,79.3,71.1
11,2026-07-13T03:48:21Z,KAUS,2026-07-15,73.6,71.1
12,2026-07-13T03:48:21Z,KAUS,2026-07-16,84.7,70.3
13,2026-07-13T03:48:21Z,KAUS,2026-07-17,90.9,72.7
14,2026-07-13T03:48:21Z,KAUS,2026-07-18,93.2,71.3
15,2026-07-13T03:48:21Z,KBOS,2026-07-12,77.3,61.6
16,2026-07-13T03:48:21Z,KBOS,2026-07-13,89.2,62.1
17,2026-07-13T03:48:21Z,KBOS,2026-07-14,97.3,69.5
18,2026-07-13T03:48:21Z,KBOS,2026-07-15,88.4,74.9
19,2026-07-13T03:48:21Z,KBOS,2026-07-16,88.0,68.0
20,2026-07-13T03:48:21Z,KBOS,2026-07-17,77.0,60.3
21,2026-07-13T03:48:21Z,KBOS,2026-07-18,80.3,60.5
106,2026-07-13T03:48:21Z,KDCA,2026-07-12,84.2,74.1
107,2026-07-13T03:48:21Z,KDCA,2026-07-13,87.9,67.0
108,2026-07-13T03:48:21Z,KDCA,2026-07-14,91.8,67.1
109,2026-07-13T03:48:21Z,KDCA,2026-07-15,101.8,75.3
110,2026-07-13T03:48:21Z,KDCA,2026-07-16,99.1,81.3
111,2026-07-13T03:48:21Z,KDCA,2026-07-17,91.0,73.0
112,2026-07-13T03:48:21Z,KDCA,2026-07-18,96.6,74.7
29,2026-07-13T03:48:21Z,KDEN,2026-07-12,95.1,62.0
30,2026-07-13T03:48:21Z,KDEN,2026-07-13,96.6,66.8
31,2026-07-13T03:48:21Z,KDEN,2026-07-14,94.8,67.5
32,2026-07-13T03:48:21Z,KDEN,2026-07-15,94.6,67.4
33,2026-07-13T03:48:21Z,KDEN,2026-07-16,93.7,66.1
