id,run_at,icao,forecast_date,high_f,low_f
1,2026-09-26T00:06:07Z,KATL,2026-09-25,75.3,60.8
2,2026-09-26T00:06:07Z,KATL,2026-09-26,81.6,58.0
3,2026-09-26T00:06:07Z,KATL,2026-09-27,82.3,55.2
4,2026-09-26T00:06:07Z,KATL,2026-09-28,86.1,61.6
5,2026-09-26T00:06:07Z,KATL,2026-09-29,87.3,64.5
6,2026-09-26T00:06:07Z,KATL,2026-09-30,90.1,65.2
7,2026-09-26T00:06:07Z,KATL,2026-10-01,91.5,68.3
8,2026-09-26T00:06:07Z,KAUS,2026-09-25,96.5,76.6
9,2026-09-26T00:06:07Z,KAUS,2026-09-26,93.9,73.5
10,2026-09-26T00:06:07Z,KAUS,2026-09-27,97.0,71.9
11,2026-09-26T00:06:07Z,KAUS,2026-09-28,99.1,72.7
12,2026-09-26T00:06:07Z,KAUS,2026-09-29,97.9,71.6
13,2026-09-26T00:06:07Z,KAUS,2026-09-30,94.4,77.5
14,2026-09-26T00:06:07Z,KAUS,2026-10-01,84.7,74.5
106,2026-09-26T00:06:07Z,KDCA,2026-09-25,75.7,52.0
107,2026-09-26T00:06:07Z,KDCA,2026-09-26,73.2,56.5
108,2026-09-26T00:06:07Z,KDCA,2026-09-27,63.9,58.4
109,2026-09-26T00:06:07Z,KDCA,2026-09-28,70.8,58.9
110,2026-09-26T00:06:07Z,KDCA,2026-09-29,74.1,62.9
111,2026-09-26T00:06:07Z,KDCA,2026-09-30,84.7,61.3
112,2026-09-26T00:06:07Z,KDCA,2026-10-01,84.9,68.3
29,2026-09-26T00:06:07Z,KDEN,2026-09-25,73.4,52.2
30,2026-09-26T00:06:07Z,KDEN,2026-09-26,81.6,51.4
31,2026-09-26T00:06:07Z,KDEN,2026-09-27,81.8,55.5
32,2026-09-26T00:06:07Z,KDEN,2026-09-28,74.6,58.6
33,2026-09-26T00:06:07Z,KDEN,2026-09-29,63.2,56.4
34,2026-09-26T00:06:07Z,KDEN,2026-09-30,67.4,54.2
35,2026-09-26T00:06:07Z,KDEN,2026-10-01,70.4,51.9
22,2026-09-26T00:06:07Z,KDFW,2026-09-25,91.7,71.4
23,2026-09-26T00:06:07Z,KDFW,2026-09-26,94.6,71.7
24,2026-09-26T00:06:07Z,KDFW,2026-09-27,96.0,73.7
25,2026-09-26T00:06:07Z,KDFW,2026-09-28,97.8,80.5
26,2026-09-26T00:06:07Z,KDFW,2026-09-29,92.6,79.6
27,2026-09-26T00:06:07Z,KDFW,2026-09-30,95.4,78.8
28,2026-09-26T00:06:07Z,KDFW,2026-10-01,91.1,76.8
36,2026-09-26T00:06:07Z,KLAS,2026-09-25,96.4,72.3
37,2026-09-26T00:06:07Z,KLAS,2026-09-26,94.6,71.9
38,2026-09-26T00:06:07Z,KLAS,2026-09-27,92.0,72.5
39,2026-09-26T00:06:07Z,KLAS,2026-09-28,86.1,75.8
40,2026-09-26T00:06:07Z,KLAS,2026-09-29,88.8,74.0
41,2026-09-26T00:06:07Z,KLAS,2026-09-30,93.6,76.5
42,2026-09-26T00:06:07Z,KLAS,2026-10-01,94.3,77.9
43,2026-09-26T00:06:07Z,KLAX,2026-09-25,76.6,66.5
44,2026-09-26T00:06:07Z,KLAX,2026-09-26,80.3,64.7
45,2026-09-26T00:06:07Z,KLAX,2026-09-27,79.8,60.6
46,2026-09-26T00:06:07Z,KLAX,2026-09-28,75.5,68.5
47,2026-09-26T00:06:07Z,KLAX,2026-09-29,81.5,71.6
48,2026-09-26T00:06:07Z,KLAX,2026-09-30,80.7,71.2
49,2026-09-26T00:06:07Z,KLAX,2026-10-01,77.5,69.8
15,2026-09-26T00:06:07Z,KMDW,2026-09-25,64.2,53.8
16,2026-09-26T00:06:07Z,KMDW,2026-09-26,66.1,47.9
17,2026-09-26T00:06:07Z,KMDW,2026-09-27,72.2,46.3
18,2026-09-26T00:06:07Z,KMDW,2026-09-28,76.7,57.2
19,2026-09-26T00:06:07Z,KMDW,2026-09-29,73.6,58.8
20,2026-09-26T00:06:07Z,KMDW,2026-09-30,68.6,61.9
21,2026-09-26T00:06:07Z,KMDW,2026-10-01,69.0,65.2
50,2026-09-26T00:06:07Z,KMIA,2026-09-25,89.6,76.4
51,2026-09-26T00:06:07Z,KMIA,2026-09-26,86.8,73.3
52,2026-09-26T00:06:07Z,KMIA,2026-09-27,89.9,70.4
53,2026-09-26T00:06:07Z,KMIA,2026-09-28,90.8,79.5
54,2026-09-26T00:06:07Z,KMIA,2026-09-29,88.7,76.4
55,2026-09-26T00:06:07Z,KMIA,2026-09-30,89.2,79.7
56,2026-09-26T00:06:07Z,KMIA,2026-10-01,83.7,80.6
57,2026-09-26T00:06:07Z,KMSP,2026-09-25,70.2,57.5
58,2026-09-26T00:06:07Z,KMSP,2026-09-26,60.2,56.5
59,2026-09-26T00:06:07Z,KMSP,2026-09-27,63.9,57.2
60,2026-09-26T00:06:07Z,KMSP,2026-09-28,76.2,57.5
61,2026-09-26T00:06:07Z,KMSP,2026-09-29,62.5,58.4
62,2026-09-26T00:06:07Z,KMSP,2026-09-30,74.6,56.4
63,2026-09-26T00:06:07Z,KMSP,2026-10-01,66.1,60.5
