id,run_at,icao,forecast_date,high_f,low_f
1,2026-08-09T02:21:46Z,KATL,2026-08-08,91.2,71.4
2,2026-08-09T02:21:46Z,KATL,2026-08-09,91.2,72.9
3,2026-08-09T02:21:46Z,KATL,2026-08-10,89.6,72.9
4,2026-08-09T02:21:46Z,KATL,2026-08-11,94.9,74.5
5,2026-08-09T02:21:46Z,KATL,2026-08-12,95.6,76.2
6,2026-08-09T02:21:46Z,KATL,2026-08-13,96.2,74.2
7,2026-08-09T02:21:46Z,KATL,2026-08-14,94.0,76.2
8,2026-08-09T02:21:46Z,KAUS,2026-08-08,96.7,76.0
9,2026-08-09T02:21:46Z,KAUS,2026-08-09,96.7,77.7
10,2026-08-09T02:21:46Z,KAUS,2026-08-10,97.5,76.2
11,2026-08-09T02:21:46Z,KAUS,2026-08-11,104.7,75.7
12,2026-08-09T02:21:46Z,KAUS,2026-08-12,105.6,75.2
13,2026-08-09T02:21:46Z,KAUS,2026-08-13,105.8,74.5
14,2026-08-09T02:21:46Z,KAUS,2026-08-14,105.6,73.1
15,2026-08-09T02:21:46Z,KBOS,2026-08-08,92.6,72.3
16,2026-08-09T02:21:46Z,KBOS,2026-08-09,92.1,70.6
17,2026-08-09T02:21:46Z,KBOS,2026-08-10,92.8,66.1
18,2026-08-09T02:21:46Z,KBOS,2026-08-11,86.7,69.5
19,2026-08-09T02:21:46Z,KBOS,2026-08-12,73.1,63.5
20,2026-08-09T02:21:46Z,KBOS,2026-08-13,84.0,62.4
21,2026-08-09T02:21:46Z,KBOS,2026-08-14,77.8,61.9
99,2026-08-09T02:21:46Z,KDCA,2026-08-08,93.4,73.7
100,2026-08-09T02:21:46Z,KDCA,2026-08-09,95.2,73.8
101,2026-08-09T02:21:46Z,KDCA,2026-08-10,96.5,73.3
102,2026-08-09T02:21:46Z,KDCA,2026-08-11,91.9,71.9
103,2026-08-09T02:21:46Z,KDCA,2026-08-12,92.8,74.2
104,2026-08-09T02:21:46Z,KDCA,2026-08-13,88.1,73.9
105,2026-08-09T02:21:46Z,KDCA,2026-08-14,76.8,63.6
29,2026-08-09T02:21:46Z,KDEN,2026-08-08,99.2,65.0
30,2026-08-09T02:21:46Z,KDEN,2026-08-09,97.9,69.5
31,2026-08-09T02:21:46Z,KDEN,2026-08-10,96.0,65.2
32,2026-08-09T02:21:46Z,KDEN,2026-08-11,98.9,68.6
33,2026-08-09T02:21:46Z,KDEN,2026-08-12,96.7,65.6
34,2026-08-09T02:21:46Z,KDEN,2026-08-13,84.4,60.4
35,2026-08-09T02:21:46Z,KDEN,2026-08-14,81.1,62.0
22,2026-08-09T02:21:46Z,KDFW,2026-08-08,100.9,80.8
23,2026-08-09T02:21:46Z,KDFW,2026-08-09,99.3,77.3
24,2026-08-09T02:21:46Z,KDFW,2026-08-10,100.7,78.9
25,2026-08-09T02:21:46Z,KDFW,2026-08-11,104.4,83.2
26,2026-08-09T02:21:46Z,KDFW,2026-08-12,105.3,83.4
27,2026-08-09T02:21:46Z,KDFW,2026-08-13,105.3,82.8
28,2026-08-09T02:21:46Z,KDFW,2026-08-14,105.6,81.4
36,2026-08-09T02:21:46Z,KIAH,2026-08-08,92.4,77.2
37,2026-08-09T02:21:46Z,KIAH,2026-08-09,93.3,76.8
38,2026-08-09T02:21:46Z,KIAH,2026-08-10,92.2,76.3
39,2026-08-09T02:21:46Z,KIAH,2026-08-11,101.1,81.1
40,2026-08-09T02:21:46Z,KIAH,2026-08-12,103.4,81.3
41,2026-08-09T02:21:46Z,KIAH,2026-08-13,102.9,80.9
42,2026-08-09T02:21:46Z,KIAH,2026-08-14,102.1,81.2
43,2026-08-09T02:21:46Z,KLAS,2026-08-08,111.6,91.3
44,2026-08-09T02:21:46Z,KLAS,2026-08-09,109.9,83.7
45,2026-08-09T02:21:46Z,KLAS,2026-08-10,108.2,79.7
46,2026-08-09T02:21:46Z,KLAS,2026-08-11,102.6,91.3
47,2026-08-09T02:21:46Z,KLAS,2026-08-12,104.6,90.2
48,2026-08-09T02:21:46Z,KLAS,2026-08-13,99.0,88.8
49,2026-08-09T02:21:46Z,KLAS,2026-08-14,97.8,88.0
50,2026-08-09T02:21:46Z,KMIA,2026-08-08,92.0,81.5
51,2026-08-09T02:21:46Z,KMIA,2026-08-09,89.5,80.1
52,2026-08-09T02:21:46Z,KMIA,2026-08-10,92.2,78.6
53,2026-08-09T02:21:46Z,KMIA,2026-08-11,94.1,84.3
54,2026-08-09T02:21:46Z,KMIA,2026-08-12,94.6,84.3
55,2026-08-09T02:21:46Z,KMIA,2026-08-13,94.0,84.5
56,2026-08-09T02:21:46Z,KMIA,2026-08-14,93.8,85.1
57,2026-08-09T02:21:46Z,KMSP,2026-08-08,80.2,56.9
58,2026-08-09T02:21:46Z,KMSP,2026-08-09,84.1,65.9
59,2026-08-09T02:21:46Z,KMSP,2026-08-10,88.7,64.9
60,2026-08-09T02:21:46Z,KMSP,2026-08-11,90.4,66.5
61,2026-08-09T02:21:46Z,KMSP,2026-08-12,85.7,66.3
62,2026-08-09T02:21:46Z,KMSP,2026-08-13,83.4,65.6
63,2026-08-09T02:21:46Z,KMSP,2026-08-14,88.2,61.9
64,2026-08-09T02:21:46Z,KMSY,2026-08-08,90.4,76.8
65,2026-08-09T02:21:46Z,KMSY,2026-08-09,92.4,76.9
66,2026-08-09T02:21:46Z,KMSY,2026-08-10,91.2,76.0
67,2026-08-09T02:21:46Z,KMSY,2026-08-11,96.4,76.6
68,2026-08-09T02:21:46Z,KMSY,2026-08-12,93.3,76.2
69,2026-08-09T02:21:46Z,KMSY,2026-08-13,96.0,76.6
70,2026-08-09T02:21:46Z,KMSY,2026-08-14,98.3,75.3
71,2026-08-09T02:21:46Z,KOKC,2026-08-08,106.0,70.4
72,2026-08-09T02:21:46Z,KOKC,2026-08-09,102.2,75.1
73,2026-08-09T02:21:46Z,KOKC,2026-08-10,103.2,76.4
74,2026-08-09T02:21:46Z,KOKC,2026-08-11,107.6,82.6
75,2026-08-09T02:21:46Z,KOKC,2026-08-12,108.1,84.0
76,2026-08-09T02:21:46Z,KOKC,2026-08-13,109.1,85.1
77,2026-08-09T02:21:46Z,KOKC,2026-08-14,108.7,83.1
78,2026-08-09T02:21:46Z,KPHL,2026-08-08,90.7,73.8
79,2026-08-09T02:21:46Z,KPHL,2026-08-09,92.0,73.6
80,2026-08-09T02:21:46Z,KPHL,2026-08-10,92.0,72.4
81,2026-08-09T02:21:46Z,KPHL,2026-08-11,93.1,74.5
82,2026-08-09T02:21:46Z,KPHL,2026-08-12,87.8,74.9
83,2026-08-09T02:21:46Z,KPHL,2026-08-13,87.7,74.3
84,2026-08-09T02:21:46Z,KPHL,2026-08-14,81.5,66.7
85,2026-08-09T02:21:46Z,KPHX,2026-08-08,110.5,95.1
86,2026-08-09T02:21:46Z,KPHX,2026-08-09,110.4,82.2
87,2026-08-09T02:21:46Z,KPHX,2026-08-10,107.4,81.1
88,2026-08-09T02:21:46Z,KPHX,2026-08-11,104.2,84.6
89,2026-08-09T02:21:46Z,KPHX,2026-08-12,98.8,85.6
90,2026-08-09T02:21:46Z,KPHX,2026-08-13,101.7,81.9
