id,run_at,icao,forecast_date,high_f,low_f
1,2026-08-13T00:09:53Z,KATL,2026-08-12,92.4,70.4
2,2026-08-13T00:09:53Z,KATL,2026-08-13,96.6,75.6
3,2026-08-13T00:09:53Z,KATL,2026-08-14,99.2,76.8
4,2026-08-13T00:09:53Z,KATL,2026-08-15,98.8,76.3
5,2026-08-13T00:09:53Z,KATL,2026-08-16,98.5,74.9
6,2026-08-13T00:09:53Z,KATL,2026-08-17,96.1,75.3
7,2026-08-13T00:09:53Z,KATL,2026-08-18,98.7,79.9
8,2026-08-13T00:09:53Z,KAUS,2026-08-12,99.2,79.7
9,2026-08-13T00:09:53Z,KAUS,2026-08-13,99.4,77.8
10,2026-08-13T00:09:53Z,KAUS,2026-08-14,104.4,77.0
11,2026-08-13T00:09:53Z,KAUS,2026-08-15,105.8,75.7
12,2026-08-13T00:09:53Z,KAUS,2026-08-16,104.2,71.6
13,2026-08-13T00:09:53Z,KAUS,2026-08-17,106.2,75.2
14,2026-08-13T00:09:53Z,KAUS,2026-08-18,105.5,75.0
15,2026-08-13T00:09:53Z,KBOS,2026-08-12,84.8,64.9
16,2026-08-13T00:09:53Z,KBOS,2026-08-13,83.3,66.2
17,2026-08-13T00:09:53Z,KBOS,2026-08-14,82.4,61.4
18,2026-08-13T00:09:53Z,KBOS,2026-08-15,72.7,61.0
19,2026-08-13T00:09:53Z,KBOS,2026-08-16,81.3,61.9
20,2026-08-13T00:09:53Z,KBOS,2026-08-17,79.9,67.5
21,2026-08-13T00:09:53Z,KBOS,2026-08-18,73.4,68.6
29,2026-08-13T00:09:53Z,KDEN,2026-08-12,92.8,69.5
30,2026-08-13T00:09:53Z,KDEN,2026-08-13,86.2,62.5
31,2026-08-13T00:09:53Z,KDEN,2026-08-14,86.3,62.4
32,2026-08-13T00:09:53Z,KDEN,2026-08-15,84.8,61.8
33,2026-08-13T00:09:53Z,KDEN,2026-08-16,87.0,62.0
34,2026-08-13T00:09:53Z,KDEN,2026-08-17,90.7,65.8
35,2026-08-13T00:09:53Z,KDEN,2026-08-18,91.2,67.3
22,2026-08-13T00:09:53Z,KDFW,2026-08-12,101.8,80.9
23,2026-08-13T00:09:53Z,KDFW,2026-08-13,99.6,80.9
24,2026-08-13T00:09:53Z,KDFW,2026-08-14,104.1,77.2
25,2026-08-13T00:09:53Z,KDFW,2026-08-15,104.4,83.4
26,2026-08-13T00:09:53Z,KDFW,2026-08-16,106.1,85.2
27,2026-08-13T00:09:53Z,KDFW,2026-08-17,105.3,87.3
28,2026-08-13T00:09:53Z,KDFW,2026-08-18,108.6,87.7
36,2026-08-13T00:09:53Z,KIAH,2026-08-12,97.8,78.5
37,2026-08-13T00:09:53Z,KIAH,2026-08-13,99.0,77.8
38,2026-08-13T00:09:53Z,KIAH,2026-08-14,100.0,76.7
39,2026-08-13T00:09:53Z,KIAH,2026-08-15,103.4,81.1
40,2026-08-13T00:09:53Z,KIAH,2026-08-16,102.1,79.6
41,2026-08-13T00:09:53Z,KIAH,2026-08-17,102.3,80.5
42,2026-08-13T00:09:53Z,KIAH,2026-08-18,103.4,81.8
43,2026-08-13T00:09:53Z,KLAX,2026-08-12,77.9,67.1
44,2026-08-13T00:09:53Z,KLAX,2026-08-13,74.6,66.4
45,2026-08-13T00:09:53Z,KLAX,2026-08-14,73.7,67.5
46,2026-08-13T00:09:53Z,KLAX,2026-08-15,75.9,67.6
47,2026-08-13T00:09:53Z,KLAX,2026-08-16,78.4,69.9
48,2026-08-13T00:09:53Z,KLAX,2026-08-17,80.2,72.1
49,2026-08-13T00:09:53Z,KLAX,2026-08-18,83.4,74.6
50,2026-08-13T00:09:53Z,KMIA,2026-08-12,95.0,76.4
51,2026-08-13T00:09:53Z,KMIA,2026-08-13,93.0,77.0
52,2026-08-13T00:09:53Z,KMIA,2026-08-14,93.4,77.9
53,2026-08-13T00:09:53Z,KMIA,2026-08-15,93.0,85.1
54,2026-08-13T00:09:53Z,KMIA,2026-08-16,94.1,84.9
55,2026-08-13T00:09:53Z,KMIA,2026-08-17,97.1,84.5
56,2026-08-13T00:09:53Z,KMIA,2026-08-18,92.2,85.1
57,2026-08-13T00:09:53Z,KMSP,2026-08-12,88.1,70.5
58,2026-08-13T00:09:53Z,KMSP,2026-08-13,83.3,70.7
59,2026-08-13T00:09:53Z,KMSP,2026-08-14,88.6,65.5
60,2026-08-13T00:09:53Z,KMSP,2026-08-15,92.7,69.5
61,2026-08-13T00:09:53Z,KMSP,2026-08-16,85.9,65.0
62,2026-08-13T00:09:53Z,KMSP,2026-08-17,90.5,64.5
63,2026-08-13T00:09:53Z,KMSP,2026-08-18,69.0,65.7
64,2026-08-13T00:09:53Z,KNYC,2026-08-12,88.5,70.5
65,2026-08-13T00:09:53Z,KNYC,2026-08-13,82.1,69.7
66,2026-08-13T00:09:53Z,KNYC,2026-08-14,89.8,66.2
67,2026-08-13T00:09:53Z,KNYC,2026-08-15,83.3,66.2
68,2026-08-13T00:09:53Z,KNYC,2026-08-16,77.7,70.7
69,2026-08-13T00:09:53Z,KNYC,2026-08-17,88.7,72.5
70,2026-08-13T00:09:53Z,KNYC,2026-08-18,90.3,71.6
71,2026-08-13T00:09:53Z,KOKC,2026-08-12,102.0,78.1
72,2026-08-13T00:09:53Z,KOKC,2026-08-13,101.7,80.2
73,2026-08-13T00:09:53Z,KOKC,2026-08-14,107.8,78.6
