id,run_at,icao,target_date,ticker,label,bucket_low,bucket_high,yes_bid,yes_ask,no_bid,no_ask,volume,market_type
1,2026-06-01T01:24:39Z,KATL,2026-06-01,KXHIGHTATL-26JUN01-T89,90° or above,90.0,999.0,30,32,68,70,3273.44,high
2,2026-06-01T01:24:39Z,KATL,2026-06-01,KXHIGHTATL-26JUN01-T82,81° or below,-999.0,81.0,0,1,99,100,2296.0,high
3,2026-06-01T01:24:39Z,KATL,2026-06-01,KXHIGHTATL-26JUN01-B88.5,88° to 89°,88.0,89.0,40,41,59,60,1196.07,high
4,2026-06-01T01:24:39Z,KATL,2026-06-01,KXHIGHTATL-26JUN01-B86.5,86° to 87°,86.0,87.0,23,24,76,77,806.17,high
5,2026-06-01T01:24:39Z,KATL,2026-06-01,KXHIGHTATL-26JUN01-B84.5,84° to 85°,84.0,85.0,6,7,93,94,351.69,high
6,2026-06-01T01:24:39Z,KATL,2026-06-01,KXHIGHTATL-26JUN01-B82.5,82° to 83°,82.0,83.0,3,4,96,97,307.0,high
7,2026-06-01T01:24:39Z,KATL,2026-06-01,KXHIGHTATL-26MAY31-T79,80° or above,80.0,999.0,0,1,99,100,12012.5,high
8,2026-06-01T01:24:39Z,KATL,2026-06-01,KXHIGHTATL-26MAY31-T72,71° or below,-999.0,71.0,0,1,99,100,8641.88,high
9,2026-06-01T01:24:39Z,KATL,2026-06-01,KXHIGHTATL-26MAY31-B78.5,78° to 79°,78.0,79.0,0,1,99,100,4582.87,high
10,2026-06-01T01:24:39Z,KATL,2026-06-01,KXHIGHTATL-26MAY31-B76.5,76° to 77°,76.0,77.0,0,1,99,100,6203.11,high
11,2026-06-01T01:24:39Z,KATL,2026-06-01,KXHIGHTATL-26MAY31-B74.5,74° to 75°,74.0,75.0,99,100,0,1,12027.1,high
12,2026-06-01T01:24:39Z,KATL,2026-06-01,KXHIGHTATL-26MAY31-B72.5,72° to 73°,72.0,73.0,0,1,99,100,34364.01,high
13,2026-06-01T01:24:39Z,KATL,2026-06-01,KXLOWTATL-26JUN01-T67,68° or above,68.0,999.0,11,12,88,89,1504.38,low
14,2026-06-01T01:24:39Z,KATL,2026-06-01,KXLOWTATL-26JUN01-T60,59° or below,-999.0,59.0,0,1,99,100,274.0,low
15,2026-06-01T01:24:39Z,KATL,2026-06-01,KXLOWTATL-26JUN01-B66.5,66° to 67°,66.0,67.0,57,63,37,43,202.06,low
16,2026-06-01T01:24:39Z,KATL,2026-06-01,KXLOWTATL-26JUN01-B64.5,64° to 65°,64.0,65.0,22,29,71,78,13.0,low
17,2026-06-01T01:24:39Z,KATL,2026-06-01,KXLOWTATL-26JUN01-B62.5,62° to 63°,62.0,63.0,2,5,95,98,34.0,low
18,2026-06-01T01:24:39Z,KATL,2026-06-01,KXLOWTATL-26JUN01-B60.5,60° to 61°,60.0,61.0,0,3,97,100,351.0,low
19,2026-06-01T01:24:39Z,KATL,2026-06-01,KXLOWTATL-26MAY31-T68,69° or above,69.0,999.0,0,1,99,100,2056.09,low
20,2026-06-01T01:24:39Z,KATL,2026-06-01,KXLOWTATL-26MAY31-T61,60° or below,-999.0,60.0,0,1,99,100,390.0,low
21,2026-06-01T01:24:39Z,KATL,2026-06-01,KXLOWTATL-26MAY31-B67.5,67° to 68°,67.0,68.0,10,16,84,90,875.17,low
22,2026-06-01T01:24:39Z,KATL,2026-06-01,KXLOWTATL-26MAY31-B65.5,65° to 66°,65.0,66.0,51,88,12,49,347.94,low
23,2026-06-01T01:24:39Z,KATL,2026-06-01,KXLOWTATL-26MAY31-B63.5,63° to 64°,63.0,64.0,6,22,78,94,148.6,low
24,2026-06-01T01:24:39Z,KATL,2026-06-01,KXLOWTATL-26MAY31-B61.5,61° to 62°,61.0,62.0,0,1,99,100,366.65,low
25,2026-06-01T01:24:39Z,KAUS,2026-06-01,KXHIGHAUS-26JUN01-T99,100° or above,100.0,999.0,0,1,99,100,1134.0,high
26,2026-06-01T01:24:39Z,KAUS,2026-06-01,KXHIGHAUS-26JUN01-T92,91° or below,-999.0,91.0,35,36,64,65,941.15,high
