id,run_at,icao,target_date,ticker,label,bucket_low,bucket_high,yes_bid,yes_ask,no_bid,no_ask,volume,market_type
1,2026-09-02T00:58:41Z,KATL,2026-09-02,KXHIGHTATL-26SEP02-T93,92° or below,-999.0,92.0,0,1,99,100,628.0,high
2,2026-09-02T00:58:41Z,KATL,2026-09-02,KXHIGHTATL-26SEP02-T100,101° or above,101.0,999.0,1,2,98,99,806.65,high
3,2026-09-02T00:58:41Z,KATL,2026-09-02,KXHIGHTATL-26SEP02-B99.5,99° to 100°,99.0,100.0,12,16,84,88,517.69,high
4,2026-09-02T00:58:41Z,KATL,2026-09-02,KXHIGHTATL-26SEP02-B97.5,97° to 98°,97.0,98.0,56,57,43,44,922.28,high
5,2026-09-02T00:58:41Z,KATL,2026-09-02,KXHIGHTATL-26SEP02-B95.5,95° to 96°,95.0,96.0,29,30,70,71,635.89,high
6,2026-09-02T00:58:41Z,KATL,2026-09-02,KXHIGHTATL-26SEP02-B93.5,93° to 94°,93.0,94.0,4,5,95,96,175.15,high
7,2026-09-02T00:58:41Z,KATL,2026-09-02,KXHIGHTATL-26SEP01-T98,99° or above,99.0,999.0,0,1,99,100,1330.95,high
8,2026-09-02T00:58:41Z,KATL,2026-09-02,KXHIGHTATL-26SEP01-T91,90° or below,-999.0,90.0,0,1,99,100,1034.6,high
9,2026-09-02T00:58:41Z,KATL,2026-09-02,KXHIGHTATL-26SEP01-B97.5,97° to 98°,97.0,98.0,0,1,99,100,3727.8,high
10,2026-09-02T00:58:41Z,KATL,2026-09-02,KXHIGHTATL-26SEP01-B95.5,95° to 96°,95.0,96.0,0,1,99,100,7063.02,high
11,2026-09-02T00:58:41Z,KATL,2026-09-02,KXHIGHTATL-26SEP01-B93.5,93° to 94°,93.0,94.0,99,100,0,1,6338.35,high
12,2026-09-02T00:58:41Z,KATL,2026-09-02,KXHIGHTATL-26SEP01-B91.5,91° to 92°,91.0,92.0,0,1,99,100,3359.32,high
13,2026-09-02T00:58:41Z,KATL,2026-09-02,KXLOWTATL-26SEP02-T77,78° or above,78.0,999.0,12,15,85,88,221.98,low
14,2026-09-02T00:58:41Z,KATL,2026-09-02,KXLOWTATL-26SEP02-T70,69° or below,-999.0,69.0,0,4,96,100,72.0,low
15,2026-09-02T00:58:41Z,KATL,2026-09-02,KXLOWTATL-26SEP02-B76.5,76° to 77°,76.0,77.0,50,54,46,50,570.5,low
16,2026-09-02T00:58:41Z,KATL,2026-09-02,KXLOWTATL-26SEP02-B74.5,74° to 75°,74.0,75.0,12,16,84,88,22.0,low
17,2026-09-02T00:58:41Z,KATL,2026-09-02,KXLOWTATL-26SEP02-B72.5,72° to 73°,72.0,73.0,7,9,91,93,222.0,low
18,2026-09-02T00:58:41Z,KATL,2026-09-02,KXLOWTATL-26SEP02-B70.5,70° to 71°,70.0,71.0,2,5,95,98,0.0,low
19,2026-09-02T00:58:41Z,KATL,2026-09-02,KXLOWTATL-26SEP01-T75,76° or above,76.0,999.0,96,99,1,4,3426.44,low
20,2026-09-02T00:58:41Z,KATL,2026-09-02,KXLOWTATL-26SEP01-T68,67° or below,-999.0,67.0,0,1,99,100,372.0,low
21,2026-09-02T00:58:41Z,KATL,2026-09-02,KXLOWTATL-26SEP01-B74.5,74° to 75°,74.0,75.0,0,4,96,100,803.87,low
