id,run_at,icao,target_date,ticker,label,bucket_low,bucket_high,yes_bid,yes_ask,no_bid,no_ask,volume,market_type
1,2026-07-23T01:04:54Z,KATL,2026-07-23,KXHIGHTATL-26JUL23-T93,94° or above,94.0,999.0,3,4,96,97,242.83,high
2,2026-07-23T01:04:54Z,KATL,2026-07-23,KXHIGHTATL-26JUL23-T86,85° or below,-999.0,85.0,2,4,96,98,153.87,high
3,2026-07-23T01:04:54Z,KATL,2026-07-23,KXHIGHTATL-26JUL23-B92.5,92° to 93°,92.0,93.0,11,12,88,89,294.31,high
4,2026-07-23T01:04:54Z,KATL,2026-07-23,KXHIGHTATL-26JUL23-B90.5,90° to 91°,90.0,91.0,35,43,57,65,1356.63,high
5,2026-07-23T01:04:54Z,KATL,2026-07-23,KXHIGHTATL-26JUL23-B88.5,88° to 89°,88.0,89.0,37,41,59,63,2454.42,high
6,2026-07-23T01:04:54Z,KATL,2026-07-23,KXHIGHTATL-26JUL23-B86.5,86° to 87°,86.0,87.0,10,15,85,90,1173.15,high
7,2026-07-23T01:04:54Z,KATL,2026-07-23,KXHIGHTATL-26JUL22-T94,95° or above,95.0,999.0,0,1,99,100,1847.89,high
8,2026-07-23T01:04:54Z,KATL,2026-07-23,KXHIGHTATL-26JUL22-T87,86° or below,-999.0,86.0,0,1,99,100,1684.58,high
9,2026-07-23T01:04:54Z,KATL,2026-07-23,KXHIGHTATL-26JUL22-B93.5,93° to 94°,93.0,94.0,0,1,99,100,5888.0,high
10,2026-07-23T01:04:54Z,KATL,2026-07-23,KXHIGHTATL-26JUL22-B91.5,91° to 92°,91.0,92.0,0,1,99,100,13538.46,high
11,2026-07-23T01:04:54Z,KATL,2026-07-23,KXHIGHTATL-26JUL22-B89.5,89° to 90°,89.0,90.0,99,100,0,1,16847.48,high
12,2026-07-23T01:04:54Z,KATL,2026-07-23,KXHIGHTATL-26JUL22-B87.5,87° to 88°,87.0,88.0,0,1,99,100,19384.65,high
13,2026-07-23T01:04:54Z,KATL,2026-07-23,KXLOWTATL-26JUL23-T76,77° or above,77.0,999.0,18,31,69,82,264.18,low
14,2026-07-23T01:04:54Z,KATL,2026-07-23,KXLOWTATL-26JUL23-T69,68° or below,-999.0,68.0,1,4,96,99,33.0,low
15,2026-07-23T01:04:54Z,KATL,2026-07-23,KXLOWTATL-26JUL23-B75.5,75° to 76°,75.0,76.0,56,59,41,44,101.16,low
16,2026-07-23T01:04:54Z,KATL,2026-07-23,KXLOWTATL-26JUL23-B73.5,73° to 74°,73.0,74.0,13,14,86,87,85.3,low
17,2026-07-23T01:04:54Z,KATL,2026-07-23,KXLOWTATL-26JUL23-B71.5,71° to 72°,71.0,72.0,2,4,96,98,7.0,low
18,2026-07-23T01:04:54Z,KATL,2026-07-23,KXLOWTATL-26JUL23-B69.5,69° to 70°,69.0,70.0,1,4,96,99,16.0,low
