id,run_at,icao,forecast_date,kind,n_members,mean_f,sd_f,p10_f,p50_f,p90_f,min_f,max_f
1,2026-08-28T11:12:17Z,KATL,2026-08-28,high,30,92.16,1.6,90.46,92.3,93.9,87.0,94.3
2,2026-08-28T11:12:17Z,KATL,2026-08-28,low,30,71.83,0.4,71.29,71.8,72.3,71.1,72.4
3,2026-08-28T11:12:17Z,KATL,2026-08-29,high,30,86.66,2.72,82.19,87.15,90.13,81.4,90.5
4,2026-08-28T11:12:17Z,KATL,2026-08-29,low,30,72.14,1.02,70.8,72.1,73.34,70.5,74.6
5,2026-08-28T11:12:17Z,KATL,2026-08-30,high,30,88.36,2.32,85.33,88.6,91.62,83.5,92.3
6,2026-08-28T11:12:17Z,KATL,2026-08-30,low,30,71.8,0.88,70.69,71.9,72.81,69.7,73.4
7,2026-08-28T11:12:17Z,KAUS,2026-08-28,high,30,99.33,1.78,97.45,99.25,101.51,94.9,102.4
8,2026-08-28T11:12:17Z,KAUS,2026-08-28,low,30,80.02,0.98,78.8,80.05,81.04,77.4,81.9
9,2026-08-28T11:12:17Z,KAUS,2026-08-29,high,30,99.42,2.56,96.06,99.55,102.03,93.5,104.8
10,2026-08-28T11:12:17Z,KAUS,2026-08-29,low,30,79.96,0.87,78.8,79.85,81.14,78.6,81.9
11,2026-08-28T11:12:17Z,KAUS,2026-08-30,high,30,99.89,2.09,97.51,99.55,102.24,94.8,103.2
12,2026-08-28T11:12:17Z,KAUS,2026-08-30,low,30,78.29,0.98,77.24,78.25,79.73,76.4,80.1
13,2026-08-28T11:12:17Z,KBOS,2026-08-28,high,30,85.34,1.35,83.77,85.45,87.15,82.7,88.9
14,2026-08-28T11:12:17Z,KBOS,2026-08-28,low,30,68.19,0.39,67.79,68.15,68.6,67.5,69.6
15,2026-08-28T11:12:17Z,KBOS,2026-08-29,high,30,77.32,3.1,72.94,77.6,80.76,72.0,83.3
16,2026-08-28T11:12:17Z,KBOS,2026-08-29,low,30,64.72,1.61,62.55,65.1,66.51,61.0,66.9
17,2026-08-28T11:12:17Z,KBOS,2026-08-30,high,30,84.9,2.06,82.95,84.75,87.2,78.7,88.7
