id,run_at,icao,forecast_date,kind,n_members,mean_f,sd_f,p10_f,p50_f,p90_f,min_f,max_f
1,2026-07-10T00:13:48Z,KATL,2026-07-09,high,30,93.2,0.83,92.0,93.15,94.31,91.5,94.8
2,2026-07-10T00:13:48Z,KATL,2026-07-09,low,30,74.56,0.39,74.2,74.6,74.91,73.1,75.1
3,2026-07-10T00:13:48Z,KATL,2026-07-10,high,30,92.84,1.97,91.2,92.9,94.96,85.5,95.8
4,2026-07-10T00:13:48Z,KATL,2026-07-10,low,30,74.37,0.94,73.46,74.3,75.7,72.5,76.3
5,2026-07-10T00:13:48Z,KATL,2026-07-11,high,30,89.75,4.19,82.87,89.9,94.12,81.7,97.0
6,2026-07-10T00:13:48Z,KATL,2026-07-11,low,30,74.93,1.37,72.84,75.15,76.3,72.1,76.9
7,2026-07-10T00:13:48Z,KAUS,2026-07-09,high,30,101.1,1.32,99.27,101.15,102.71,98.4,103.0
8,2026-07-10T00:13:48Z,KAUS,2026-07-09,low,30,76.41,0.21,76.2,76.35,76.7,76.0,76.8
9,2026-07-10T00:13:48Z,KAUS,2026-07-10,high,30,95.77,2.22,92.78,96.1,98.12,89.2,99.5
10,2026-07-10T00:13:48Z,KAUS,2026-07-10,low,30,75.36,0.42,74.89,75.35,75.81,74.7,76.5
11,2026-07-10T00:13:48Z,KAUS,2026-07-11,high,30,96.23,2.03,93.89,96.15,98.41,91.7,100.4
12,2026-07-10T00:13:48Z,KAUS,2026-07-11,low,30,75.14,0.98,73.88,75.1,76.63,73.3,77.4
13,2026-07-10T00:13:48Z,KBOS,2026-07-09,high,30,88.64,0.88,87.58,88.65,89.91,87.0,90.0
14,2026-07-10T00:13:48Z,KBOS,2026-07-09,low,30,66.57,0.5,65.98,66.5,67.14,65.5,67.7
15,2026-07-10T00:13:48Z,KBOS,2026-07-10,high,30,85.48,2.63,82.87,85.85,88.8,79.0,89.2
16,2026-07-10T00:13:48Z,KBOS,2026-07-10,low,30,69.97,0.67,69.08,70.0,70.8,68.8,71.3
17,2026-07-10T00:13:48Z,KBOS,2026-07-11,high,30,77.97,2.35,75.11,78.1,80.72,72.7,82.4
18,2026-07-10T00:13:48Z,KBOS,2026-07-11,low,30,67.88,1.44,65.5,67.9,69.81,65.1,70.0
25,2026-07-10T00:13:48Z,KDEN,2026-07-09,high,30,90.98,1.37,89.09,91.25,92.31,86.2,92.7
26,2026-07-10T00:13:48Z,KDEN,2026-07-09,low,30,63.14,0.88,62.09,63.4,64.1,61.0,64.4
27,2026-07-10T00:13:48Z,KDEN,2026-07-10,high,30,90.17,2.24,86.38,90.35,92.4,83.7,93.6
28,2026-07-10T00:13:48Z,KDEN,2026-07-10,low,30,61.38,1.18,59.68,61.45,62.61,58.3,63.1
29,2026-07-10T00:13:48Z,KDEN,2026-07-11,high,30,96.25,2.27,93.41,96.4,98.7,89.5,100.6
30,2026-07-10T00:13:48Z,KDEN,2026-07-11,low,30,63.86,1.42,61.99,63.9,65.7,61.4,66.5
19,2026-07-10T00:13:48Z,KDFW,2026-07-09,high,30,102.31,1.26,100.88,102.5,103.93,99.3,104.5
20,2026-07-10T00:13:48Z,KDFW,2026-07-09,low,30,81.59,0.15,81.49,81.6,81.8,81.1,81.8
21,2026-07-10T00:13:48Z,KDFW,2026-07-10,high,30,100.72,2.63,97.47,100.75,103.76,95.4,106.0
22,2026-07-10T00:13:48Z,KDFW,2026-07-10,low,30,83.28,0.55,82.69,83.3,84.0,81.8,84.2
23,2026-07-10T00:13:48Z,KDFW,2026-07-11,high,30,99.45,3.18,96.21,99.6,102.79,91.5,105.5
