id,run_at,icao,forecast_date,kind,n_members,mean_f,sd_f,p10_f,p50_f,p90_f,min_f,max_f
1,2026-08-16T01:51:38Z,KATL,2026-08-15,high,30,95.54,0.7,94.6,95.55,96.54,94.3,96.9
2,2026-08-16T01:51:38Z,KATL,2026-08-15,low,30,74.88,0.25,74.49,74.95,75.11,74.3,75.3
3,2026-08-16T01:51:38Z,KATL,2026-08-16,high,30,97.4,1.13,96.18,97.45,98.91,94.2,99.3
4,2026-08-16T01:51:38Z,KATL,2026-08-16,low,30,77.18,0.66,76.38,77.1,78.0,75.8,78.6
5,2026-08-16T01:51:38Z,KATL,2026-08-17,high,30,99.16,1.54,97.09,99.05,101.22,96.0,102.6
6,2026-08-16T01:51:38Z,KATL,2026-08-17,low,30,78.55,0.71,78.07,78.6,79.31,76.3,79.8
7,2026-08-16T01:51:38Z,KAUS,2026-08-15,high,30,103.37,1.19,102.06,103.5,104.83,100.6,105.7
8,2026-08-16T01:51:38Z,KAUS,2026-08-15,low,30,77.96,0.31,77.6,77.9,78.31,77.3,78.8
9,2026-08-16T01:51:38Z,KAUS,2026-08-16,high,30,105.01,3.09,101.48,106.3,108.43,96.4,109.8
10,2026-08-16T01:51:38Z,KAUS,2026-08-16,low,30,74.98,0.52,74.38,75.0,75.7,74.1,76.3
11,2026-08-16T01:51:38Z,KAUS,2026-08-17,high,30,104.87,2.89,101.12,105.3,107.81,96.0,110.1
12,2026-08-16T01:51:38Z,KAUS,2026-08-17,low,30,76.52,0.77,75.55,76.7,77.42,74.7,77.8
13,2026-08-16T01:51:38Z,KBOS,2026-08-15,high,30,79.22,0.87,78.1,79.0,80.32,77.5,80.8
14,2026-08-16T01:51:38Z,KBOS,2026-08-15,low,30,65.94,0.43,65.3,66.0,66.5,65.3,66.9
15,2026-08-16T01:51:38Z,KBOS,2026-08-16,high,30,83.19,2.0,80.49,83.55,85.31,79.0,86.3
16,2026-08-16T01:51:38Z,KBOS,2026-08-16,low,30,63.75,0.43,63.2,63.75,64.31,62.9,64.6
17,2026-08-16T01:51:38Z,KBOS,2026-08-17,high,30,73.64,3.12,70.46,72.7,78.89,68.7,80.3
18,2026-08-16T01:51:38Z,KBOS,2026-08-17,low,30,67.61,1.22,65.78,67.95,68.91,65.1,69.6
97,2026-08-16T01:51:38Z,KDCA,2026-08-15,high,30,88.39,1.47,86.19,88.75,89.73,85.9,91.6
98,2026-08-16T01:51:38Z,KDCA,2026-08-15,low,30,72.56,0.61,71.9,72.5,73.5,71.4,73.9
99,2026-08-16T01:51:38Z,KDCA,2026-08-16,high,30,83.47,3.62,78.29,84.05,87.8,75.3,90.1
100,2026-08-16T01:51:38Z,KDCA,2026-08-16,low,30,71.13,0.77,69.99,71.25,72.11,69.3,72.5
101,2026-08-16T01:51:38Z,KDCA,2026-08-17,high,30,91.77,1.9,89.19,92.0,93.84,86.7,94.8
102,2026-08-16T01:51:38Z,KDCA,2026-08-17,low,30,73.14,1.77,70.8,73.4,75.12,69.3,76.4
25,2026-08-16T01:51:38Z,KDEN,2026-08-15,high,30,83.07,1.05,81.48,83.2,84.4,80.8,85.0
26,2026-08-16T01:51:38Z,KDEN,2026-08-15,low,30,63.12,0.89,62.19,63.35,63.9,60.7,64.9
27,2026-08-16T01:51:38Z,KDEN,2026-08-16,high,30,84.12,1.45,82.27,84.3,85.65,80.7,86.9
28,2026-08-16T01:51:38Z,KDEN,2026-08-16,low,30,62.27,0.95,61.2,62.4,63.4,60.1,64.4
29,2026-08-16T01:51:38Z,KDEN,2026-08-17,high,30,89.2,1.33,87.48,89.6,90.62,86.0,91.1
30,2026-08-16T01:51:38Z,KDEN,2026-08-17,low,30,66.3,1.28,64.8,66.35,67.81,63.0,68.8
19,2026-08-16T01:51:38Z,KDFW,2026-08-15,high,30,102.88,1.19,101.1,103.0,104.51,100.9,104.8
20,2026-08-16T01:51:38Z,KDFW,2026-08-15,low,30,82.26,0.27,81.89,82.3,82.6,81.8,82.7
21,2026-08-16T01:51:38Z,KDFW,2026-08-16,high,30,105.5,1.86,102.9,105.65,107.56,102.2,109.8
22,2026-08-16T01:51:38Z,KDFW,2026-08-16,low,30,85.86,0.56,85.29,85.9,86.42,84.5,87.4
23,2026-08-16T01:51:38Z,KDFW,2026-08-17,high,30,107.55,2.22,104.0,107.55,110.12,102.6,111.7
24,2026-08-16T01:51:38Z,KDFW,2026-08-17,low,30,85.81,1.17,84.43,85.95,87.2,83.6,88.2
31,2026-08-16T01:51:38Z,KLAS,2026-08-15,high,30,92.84,1.35,91.14,93.55,94.01,89.7,94.8
32,2026-08-16T01:51:38Z,KLAS,2026-08-15,low,30,71.35,0.95,69.49,71.65,72.11,68.5,72.6
33,2026-08-16T01:51:38Z,KLAS,2026-08-16,high,30,97.57,1.41,95.89,97.95,99.01,93.0,99.7
34,2026-08-16T01:51:38Z,KLAS,2026-08-16,low,30,83.65,0.72,82.75,83.7,84.51,82.1,84.8
35,2026-08-16T01:51:38Z,KLAS,2026-08-17,high,30,101.67,1.24,99.87,101.8,103.15,99.3,104.0
36,2026-08-16T01:51:38Z,KLAS,2026-08-17,low,30,85.87,1.58,84.0,85.9,87.61,81.0,89.0
37,2026-08-16T01:51:38Z,KLAX,2026-08-15,high,30,77.02,0.39,76.3,77.1,77.41,76.1,77.8
38,2026-08-16T01:51:38Z,KLAX,2026-08-15,low,30,67.69,0.31,67.3,67.7,68.1,67.0,68.2
39,2026-08-16T01:51:38Z,KLAX,2026-08-16,high,30,81.06,1.38,79.55,81.0,82.94,77.8,83.7
40,2026-08-16T01:51:38Z,KLAX,2026-08-16,low,30,69.74,0.78,68.79,69.8,70.73,68.2,71.6
41,2026-08-16T01:51:38Z,KLAX,2026-08-17,high,30,83.5,1.85,81.47,83.25,86.51,80.2,87.3
42,2026-08-16T01:51:38Z,KLAX,2026-08-17,low,30,72.2,1.51,70.67,71.95,74.32,70.0,75.6
43,2026-08-16T01:51:38Z,KMSP,2026-08-15,high,30,80.42,1.97,78.08,80.3,82.91,76.5,85.0
44,2026-08-16T01:51:38Z,KMSP,2026-08-15,low,30,69.4,0.63,68.74,69.55,70.01,67.4,70.3
45,2026-08-16T01:51:38Z,KMSP,2026-08-16,high,30,84.35,2.81,81.09,84.85,87.7,75.7,88.9
