id,run_at,icao,forecast_date,kind,n_members,mean_f,sd_f,p10_f,p50_f,p90_f,min_f,max_f
1,2026-08-02T00:05:22Z,KATL,2026-08-01,high,30,87.5,1.72,85.73,87.75,89.2,82.9,91.0
2,2026-08-02T00:05:22Z,KATL,2026-08-01,low,30,73.63,0.43,73.09,73.6,74.1,72.7,74.4
3,2026-08-02T00:05:22Z,KATL,2026-08-02,high,30,88.84,1.72,86.37,89.3,90.84,85.2,92.1
4,2026-08-02T00:05:22Z,KATL,2026-08-02,low,30,73.15,0.48,72.48,73.2,73.71,72.2,74.1
5,2026-08-02T00:05:22Z,KATL,2026-08-03,high,30,85.84,2.35,82.65,86.1,88.52,80.4,89.7
6,2026-08-02T00:05:22Z,KATL,2026-08-03,low,30,70.56,1.33,68.69,71.0,72.04,67.6,72.5
7,2026-08-02T00:05:22Z,KAUS,2026-08-01,high,30,99.66,3.35,95.88,100.35,103.9,91.4,104.7
8,2026-08-02T00:05:22Z,KAUS,2026-08-01,low,30,77.87,0.24,77.6,77.8,78.11,77.6,78.7
9,2026-08-02T00:05:22Z,KAUS,2026-08-02,high,30,103.38,2.83,101.17,103.9,106.47,94.8,107.9
10,2026-08-02T00:05:22Z,KAUS,2026-08-02,low,30,79.48,1.67,77.19,79.7,81.58,76.4,82.7
11,2026-08-02T00:05:22Z,KAUS,2026-08-03,high,30,105.87,2.2,103.87,106.35,108.4,99.3,110.4
12,2026-08-02T00:05:22Z,KAUS,2026-08-03,low,30,80.13,2.33,76.96,80.55,82.33,73.7,83.6
13,2026-08-02T00:05:22Z,KBOS,2026-08-01,high,30,83.65,0.76,82.69,83.45,84.71,82.3,85.5
14,2026-08-02T00:05:22Z,KBOS,2026-08-01,low,30,65.51,0.29,65.1,65.5,65.81,64.8,66.2
15,2026-08-02T00:05:22Z,KBOS,2026-08-02,high,30,85.37,1.71,83.08,85.55,87.24,82.0,89.4
16,2026-08-02T00:05:22Z,KBOS,2026-08-02,low,30,69.04,0.57,68.4,68.95,69.73,67.9,70.8
17,2026-08-02T00:05:22Z,KBOS,2026-08-03,high,30,78.57,4.03,73.58,78.1,84.01,71.9,86.2
18,2026-08-02T00:05:22Z,KBOS,2026-08-03,low,30,71.63,0.82,70.59,71.75,72.35,69.4,73.2
97,2026-08-02T00:05:22Z,KDCA,2026-08-01,high,30,87.27,0.81,86.29,87.3,88.16,85.3,89.0
98,2026-08-02T00:05:22Z,KDCA,2026-08-01,low,30,69.88,0.39,69.39,69.9,70.4,69.0,70.6
99,2026-08-02T00:05:22Z,KDCA,2026-08-02,high,30,82.82,3.07,79.13,82.75,86.82,76.5,87.7
100,2026-08-02T00:05:22Z,KDCA,2026-08-02,low,30,72.47,1.33,70.39,72.65,73.9,69.6,74.9
101,2026-08-02T00:05:22Z,KDCA,2026-08-03,high,30,86.85,2.77,83.55,87.05,90.15,79.0,91.7
102,2026-08-02T00:05:22Z,KDCA,2026-08-03,low,30,73.43,0.61,72.69,73.4,74.11,71.7,74.7
25,2026-08-02T00:05:22Z,KDEN,2026-08-01,high,30,93.07,1.53,90.99,93.05,95.11,89.7,95.4
26,2026-08-02T00:05:22Z,KDEN,2026-08-01,low,30,63.66,0.33,63.19,63.7,64.1,63.0,64.2
27,2026-08-02T00:05:22Z,KDEN,2026-08-02,high,30,99.65,1.28,98.25,99.55,101.3,97.2,101.9
28,2026-08-02T00:05:22Z,KDEN,2026-08-02,low,30,70.3,0.75,69.1,70.4,71.12,68.7,71.8
29,2026-08-02T00:05:22Z,KDEN,2026-08-03,high,30,99.11,2.09,97.36,99.75,101.25,92.4,101.8
30,2026-08-02T00:05:22Z,KDEN,2026-08-03,low,30,71.63,3.58,65.95,72.8,75.51,61.8,76.3
31,2026-08-02T00:05:22Z,KIAH,2026-08-01,high,30,99.25,2.56,95.88,99.2,102.72,94.2,104.1
32,2026-08-02T00:05:22Z,KIAH,2026-08-01,low,30,80.44,0.18,80.2,80.4,80.7,80.2,80.9
33,2026-08-02T00:05:22Z,KIAH,2026-08-02,high,30,100.43,3.0,96.38,100.9,103.78,91.3,105.9
34,2026-08-02T00:05:22Z,KIAH,2026-08-02,low,30,80.91,1.51,78.98,81.4,82.52,77.5,84.5
35,2026-08-02T00:05:22Z,KIAH,2026-08-03,high,30,104.36,2.17,101.1,104.7,106.61,99.2,108.9
36,2026-08-02T00:05:22Z,KIAH,2026-08-03,low,30,80.69,1.58,78.92,81.0,82.11,75.9,83.3
37,2026-08-02T00:05:22Z,KLAS,2026-08-01,high,30,111.18,0.83,110.28,111.35,112.11,109.5,113.1
38,2026-08-02T00:05:22Z,KLAS,2026-08-01,low,30,88.17,0.21,87.9,88.2,88.4,87.7,88.5
39,2026-08-02T00:05:22Z,KLAS,2026-08-02,high,30,109.72,1.09,108.48,109.45,111.12,107.6,112.5
40,2026-08-02T00:05:22Z,KLAS,2026-08-02,low,30,90.43,0.41,89.89,90.5,91.0,89.6,91.2
41,2026-08-02T00:05:22Z,KLAS,2026-08-03,high,30,109.55,0.94,108.18,109.7,110.7,107.4,110.8
42,2026-08-02T00:05:22Z,KLAS,2026-08-03,low,30,89.06,0.9,87.9,89.2,90.02,87.2,91.3
19,2026-08-02T00:05:22Z,KMDW,2026-08-01,high,30,70.99,0.66,70.29,70.9,71.82,69.8,72.5
20,2026-08-02T00:05:22Z,KMDW,2026-08-01,low,30,67.27,0.44,66.89,67.3,67.71,65.8,67.9
21,2026-08-02T00:05:22Z,KMDW,2026-08-02,high,30,78.17,1.53,76.62,78.0,80.12,74.3,81.3
22,2026-08-02T00:05:22Z,KMDW,2026-08-02,low,30,68.45,0.79,67.47,68.5,69.41,66.6,69.6
23,2026-08-02T00:05:22Z,KMDW,2026-08-03,high,30,80.24,1.52,78.45,80.25,82.18,77.6,83.6
24,2026-08-02T00:05:22Z,KMDW,2026-08-03,low,30,67.37,1.07,66.17,67.65,68.51,63.8,68.9
43,2026-08-02T00:05:22Z,KMIA,2026-08-01,high,30,91.1,0.48,90.48,91.05,91.63,90.0,92.1
44,2026-08-02T00:05:22Z,KMIA,2026-08-01,low,30,82.85,0.2,82.7,82.85,83.1,82.3,83.2
45,2026-08-02T00:05:22Z,KMIA,2026-08-02,high,30,89.19,0.77,88.38,89.2,90.3,87.6,91.0
46,2026-08-02T00:05:22Z,KMIA,2026-08-02,low,30,83.68,0.42,83.4,83.75,84.0,81.8,84.0
47,2026-08-02T00:05:22Z,KMIA,2026-08-03,high,30,90.61,1.16,89.51,90.85,91.81,86.8,92.7
48,2026-08-02T00:05:22Z,KMIA,2026-08-03,low,30,83.27,1.02,82.45,83.5,84.1,79.6,84.4
49,2026-08-02T00:05:22Z,KMSP,2026-08-01,high,30,89.6,1.71,87.3,90.25,91.4,85.9,92.2
50,2026-08-02T00:05:22Z,KMSP,2026-08-01,low,30,65.06,0.51,64.48,65.0,65.7,63.5,65.9
51,2026-08-02T00:05:22Z,KMSP,2026-08-02,high,30,88.66,3.75,82.15,89.7,92.12,80.0,92.8
52,2026-08-02T00:05:22Z,KMSP,2026-08-02,low,30,67.0,1.08,65.69,67.0,68.42,65.1,69.0
53,2026-08-02T00:05:22Z,KMSP,2026-08-03,high,30,88.62,2.64,85.83,89.4,91.12,81.4,92.5
