id,run_at,icao,forecast_date,kind,n_members,mean_f,sd_f,p10_f,p50_f,p90_f,min_f,max_f
1,2026-06-22T01:27:17Z,KATL,2026-06-21,high,30,86.27,1.29,85.29,86.55,87.51,82.0,88.5
2,2026-06-22T01:27:17Z,KATL,2026-06-21,low,30,69.06,0.62,68.38,69.05,69.81,67.3,70.3
3,2026-06-22T01:27:17Z,KATL,2026-06-22,high,30,90.6,2.32,87.96,90.9,93.22,84.6,93.7
4,2026-06-22T01:27:17Z,KATL,2026-06-22,low,30,72.05,0.47,71.49,72.0,72.51,71.2,73.1
5,2026-06-22T01:27:17Z,KATL,2026-06-23,high,30,86.03,2.24,83.63,86.4,88.39,80.4,89.9
6,2026-06-22T01:27:17Z,KATL,2026-06-23,low,30,69.85,1.7,67.55,70.0,71.82,66.3,72.4
7,2026-06-22T01:27:17Z,KAUS,2026-06-21,high,30,91.3,1.04,90.0,91.3,92.34,88.7,93.5
8,2026-06-22T01:27:17Z,KAUS,2026-06-21,low,30,73.8,0.38,73.4,73.7,74.31,73.3,74.5
9,2026-06-22T01:27:17Z,KAUS,2026-06-22,high,30,94.98,1.62,93.21,94.8,97.41,91.3,97.6
10,2026-06-22T01:27:17Z,KAUS,2026-06-22,low,30,77.21,0.55,76.59,77.35,77.8,75.8,78.0
11,2026-06-22T01:27:17Z,KAUS,2026-06-23,high,30,95.2,1.77,92.49,95.3,97.23,90.6,98.2
12,2026-06-22T01:27:17Z,KAUS,2026-06-23,low,30,76.23,1.07,74.89,76.5,77.52,74.0,77.8
91,2026-06-22T01:27:17Z,KDCA,2026-06-21,high,30,86.41,0.77,85.66,86.15,87.51,84.9,88.2
92,2026-06-22T01:27:17Z,KDCA,2026-06-21,low,30,67.46,0.78,66.39,67.5,68.3,65.9,69.0
93,2026-06-22T01:27:17Z,KDCA,2026-06-22,high,30,89.21,2.37,85.84,89.95,91.95,82.9,92.5
94,2026-06-22T01:27:17Z,KDCA,2026-06-22,low,30,68.22,0.84,67.1,68.1,69.13,66.3,69.9
95,2026-06-22T01:27:17Z,KDCA,2026-06-23,high,30,80.46,2.84,77.34,80.2,83.61,73.0,86.1
96,2026-06-22T01:27:17Z,KDCA,2026-06-23,low,30,69.29,1.75,66.88,69.25,71.52,65.3,72.3
25,2026-06-22T01:27:17Z,KDEN,2026-06-21,high,30,87.48,1.13,86.09,87.45,89.51,85.7,90.0
26,2026-06-22T01:27:17Z,KDEN,2026-06-21,low,30,59.45,0.48,59.0,59.4,59.91,58.0,60.7
27,2026-06-22T01:27:17Z,KDEN,2026-06-22,high,30,89.24,1.34,87.28,89.35,90.83,86.2,91.7
28,2026-06-22T01:27:17Z,KDEN,2026-06-22,low,30,57.09,0.89,56.06,57.2,57.73,54.9,59.4
29,2026-06-22T01:27:17Z,KDEN,2026-06-23,high,30,87.15,4.85,83.02,87.9,92.43,72.6,96.1
30,2026-06-22T01:27:17Z,KDEN,2026-06-23,low,30,61.46,1.76,59.34,61.9,63.44,56.5,64.0
19,2026-06-22T01:27:17Z,KDFW,2026-06-21,high,30,91.67,1.27,90.19,91.65,93.31,89.1,94.3
20,2026-06-22T01:27:17Z,KDFW,2026-06-21,low,30,75.27,0.36,74.8,75.25,75.61,74.6,76.0
21,2026-06-22T01:27:17Z,KDFW,2026-06-22,high,30,95.3,1.63,93.37,95.35,97.61,90.9,97.9
22,2026-06-22T01:27:17Z,KDFW,2026-06-22,low,30,79.88,0.57,79.29,80.0,80.41,77.7,80.9
23,2026-06-22T01:27:17Z,KDFW,2026-06-23,high,30,96.92,2.09,94.15,96.85,99.83,92.3,100.2
24,2026-06-22T01:27:17Z,KDFW,2026-06-23,low,30,78.83,1.06,77.76,79.0,79.91,75.5,80.2
31,2026-06-22T01:27:17Z,KLAS,2026-06-21,high,30,101.33,0.74,100.2,101.35,102.31,100.0,102.7
32,2026-06-22T01:27:17Z,KLAS,2026-06-21,low,30,73.57,0.21,73.29,73.6,73.81,73.1,74.0
33,2026-06-22T01:27:17Z,KLAS,2026-06-22,high,30,103.04,1.31,101.19,103.05,104.43,100.2,105.9
