id,run_at,icao,forecast_date,kind,n_members,mean_f,sd_f,p10_f,p50_f,p90_f,min_f,max_f
1,2026-09-09T01:11:29Z,KATL,2026-09-08,high,30,88.69,0.72,87.95,88.65,89.6,86.7,89.9
2,2026-09-09T01:11:29Z,KATL,2026-09-08,low,30,70.98,0.3,70.69,70.95,71.4,70.4,71.7
3,2026-09-09T01:11:29Z,KATL,2026-09-09,high,30,90.37,2.58,87.08,90.55,93.4,84.3,95.3
4,2026-09-09T01:11:29Z,KATL,2026-09-09,low,30,70.23,0.42,69.76,70.3,70.62,69.2,70.9
5,2026-09-09T01:11:29Z,KATL,2026-09-10,high,30,91.08,2.38,87.18,91.15,94.11,86.4,95.5
6,2026-09-09T01:11:29Z,KATL,2026-09-10,low,30,72.39,0.86,70.97,72.8,73.21,70.5,73.6
7,2026-09-09T01:11:29Z,KAUS,2026-09-08,high,30,100.53,1.38,98.7,100.6,102.31,97.5,102.8
8,2026-09-09T01:11:29Z,KAUS,2026-09-08,low,30,79.17,0.34,78.8,79.1,79.81,78.7,79.9
9,2026-09-09T01:11:29Z,KAUS,2026-09-09,high,30,96.2,1.32,94.69,95.9,98.13,94.5,98.6
10,2026-09-09T01:11:29Z,KAUS,2026-09-09,low,30,79.41,0.33,78.99,79.4,79.8,78.8,80.4
11,2026-09-09T01:11:29Z,KAUS,2026-09-10,high,30,95.7,1.84,93.47,96.1,98.05,91.7,99.1
12,2026-09-09T01:11:29Z,KAUS,2026-09-10,low,30,78.41,0.44,77.99,78.4,79.01,77.2,79.5
13,2026-09-09T01:11:29Z,KBOS,2026-09-08,high,30,77.1,0.81,76.09,76.95,78.03,75.9,79.2
14,2026-09-09T01:11:29Z,KBOS,2026-09-08,low,30,63.93,0.39,63.59,63.9,64.6,63.0,64.6
15,2026-09-09T01:11:29Z,KBOS,2026-09-09,high,30,80.54,1.69,78.59,80.55,82.5,75.1,83.0
16,2026-09-09T01:11:29Z,KBOS,2026-09-09,low,30,63.34,0.72,62.59,63.2,64.4,61.8,64.8
17,2026-09-09T01:11:29Z,KBOS,2026-09-10,high,30,84.83,2.09,81.86,85.05,87.42,79.7,88.0
18,2026-09-09T01:11:29Z,KBOS,2026-09-10,low,30,71.03,1.33,69.5,71.1,72.52,68.2,73.6
97,2026-09-09T01:11:29Z,KDCA,2026-09-08,high,30,87.42,1.06,85.78,87.4,88.63,85.2,89.2
98,2026-09-09T01:11:29Z,KDCA,2026-09-08,low,30,64.8,0.34,64.4,64.8,65.3,64.3,65.5
99,2026-09-09T01:11:29Z,KDCA,2026-09-09,high,30,89.76,1.5,87.9,90.05,91.23,85.4,92.4
100,2026-09-09T01:11:29Z,KDCA,2026-09-09,low,30,65.76,1.01,64.77,65.4,67.32,64.5,68.5
101,2026-09-09T01:11:29Z,KDCA,2026-09-10,high,30,89.3,3.45,84.44,90.45,92.94,82.1,95.0
102,2026-09-09T01:11:29Z,KDCA,2026-09-10,low,30,72.6,1.53,70.79,72.45,74.63,69.3,75.4
25,2026-09-09T01:11:29Z,KDEN,2026-09-08,high,30,84.26,1.14,82.67,84.6,85.36,81.9,86.4
26,2026-09-09T01:11:29Z,KDEN,2026-09-08,low,30,64.27,0.37,63.8,64.3,64.81,63.6,64.9
27,2026-09-09T01:11:29Z,KDEN,2026-09-09,high,30,79.17,3.13,74.48,79.35,82.85,72.0,85.5
28,2026-09-09T01:11:29Z,KDEN,2026-09-09,low,30,61.32,1.28,59.59,61.5,62.49,58.1,63.9
29,2026-09-09T01:11:29Z,KDEN,2026-09-10,high,30,86.89,1.82,84.67,87.0,89.14,82.8,90.7
30,2026-09-09T01:11:29Z,KDEN,2026-09-10,low,30,60.99,1.41,59.37,60.9,62.6,57.6,63.9
19,2026-09-09T01:11:29Z,KDFW,2026-09-08,high,30,101.13,1.06,99.4,101.0,102.51,99.1,103.1
20,2026-09-09T01:11:29Z,KDFW,2026-09-08,low,30,84.78,0.4,84.29,84.8,85.3,84.0,85.6
21,2026-09-09T01:11:29Z,KDFW,2026-09-09,high,30,99.91,1.64,97.96,99.85,101.8,96.2,102.9
22,2026-09-09T01:11:29Z,KDFW,2026-09-09,low,30,84.07,0.58,83.55,84.2,84.61,82.1,84.9
23,2026-09-09T01:11:29Z,KDFW,2026-09-10,high,30,98.53,1.8,96.08,98.6,100.4,94.8,103.1
24,2026-09-09T01:11:29Z,KDFW,2026-09-10,low,30,83.76,0.92,82.39,83.85,85.01,81.9,85.3
31,2026-09-09T01:11:29Z,KIAH,2026-09-08,high,30,95.86,0.74,94.9,95.75,96.6,94.6,98.4
32,2026-09-09T01:11:29Z,KIAH,2026-09-08,low,30,80.67,0.15,80.5,80.65,80.81,80.5,81.1
33,2026-09-09T01:11:29Z,KIAH,2026-09-09,high,30,92.85,1.13,91.38,93.0,93.91,91.0,96.3
34,2026-09-09T01:11:29Z,KIAH,2026-09-09,low,30,80.79,0.43,80.38,80.8,81.3,79.7,81.7
35,2026-09-09T01:11:29Z,KIAH,2026-09-10,high,30,94.85,1.98,92.26,94.95,97.42,91.1,98.7
36,2026-09-09T01:11:29Z,KIAH,2026-09-10,low,30,80.28,0.33,79.89,80.3,80.7,79.7,80.9
37,2026-09-09T01:11:29Z,KLAX,2026-09-08,high,30,85.0,1.24,83.6,84.8,86.93,83.5,87.6
38,2026-09-09T01:11:29Z,KLAX,2026-09-08,low,30,78.74,0.24,78.49,78.7,79.0,78.1,79.1
39,2026-09-09T01:11:29Z,KLAX,2026-09-09,high,30,92.62,1.24,90.99,92.7,94.01,89.6,95.2
40,2026-09-09T01:11:29Z,KLAX,2026-09-09,low,30,82.12,0.88,80.95,82.3,83.21,80.3,83.5
41,2026-09-09T01:11:29Z,KLAX,2026-09-10,high,30,86.92,1.32,84.98,86.8,88.8,84.1,89.1
42,2026-09-09T01:11:29Z,KLAX,2026-09-10,low,30,78.39,1.12,76.97,78.3,79.81,76.4,80.2
43,2026-09-09T01:11:29Z,KMIA,2026-09-08,high,30,88.87,0.42,88.37,89.0,89.21,87.9,89.7
44,2026-09-09T01:11:29Z,KMIA,2026-09-08,low,30,82.75,0.22,82.49,82.75,83.1,82.4,83.2
45,2026-09-09T01:11:29Z,KMIA,2026-09-09,high,30,89.32,0.72,88.29,89.4,90.1,87.6,90.4
46,2026-09-09T01:11:29Z,KMIA,2026-09-09,low,30,84.28,0.3,83.98,84.3,84.61,83.4,84.8
47,2026-09-09T01:11:29Z,KMIA,2026-09-10,high,30,89.08,0.72,88.1,89.2,90.0,87.4,90.5
48,2026-09-09T01:11:29Z,KMIA,2026-09-10,low,30,83.98,0.48,83.49,83.95,84.52,83.1,85.2
49,2026-09-09T01:11:29Z,KMSP,2026-09-08,high,30,83.77,2.43,81.0,83.5,86.52,78.7,89.5
50,2026-09-09T01:11:29Z,KMSP,2026-09-08,low,30,64.45,0.34,63.99,64.45,64.9,63.7,65.1
51,2026-09-09T01:11:29Z,KMSP,2026-09-09,high,30,83.39,2.94,78.78,83.8,86.62,75.7,87.7
52,2026-09-09T01:11:29Z,KMSP,2026-09-09,low,30,66.85,0.81,66.09,66.85,68.0,64.9,68.2
53,2026-09-09T01:11:29Z,KMSP,2026-09-10,high,30,85.35,2.18,82.56,85.4,87.81,80.7,89.0
54,2026-09-09T01:11:29Z,KMSP,2026-09-10,low,30,64.36,1.42,62.86,64.2,66.01,60.0,66.6
55,2026-09-09T01:11:29Z,KNYC,2026-09-08,high,30,82.92,0.61,82.17,82.95,83.65,81.6,84.1
56,2026-09-09T01:11:29Z,KNYC,2026-09-08,low,30,67.56,0.26,67.2,67.6,67.9,67.1,68.0
57,2026-09-09T01:11:29Z,KNYC,2026-09-09,high,30,86.4,1.28,84.47,86.95,87.72,83.9,88.3
58,2026-09-09T01:11:29Z,KNYC,2026-09-09,low,30,71.37,0.26,71.09,71.4,71.61,70.7,71.9
59,2026-09-09T01:11:29Z,KNYC,2026-09-10,high,30,84.43,3.38,79.23,85.55,88.62,78.0,89.5
60,2026-09-09T01:11:29Z,KNYC,2026-09-10,low,30,75.03,0.9,74.05,75.2,76.01,72.8,76.8
61,2026-09-09T01:11:29Z,KOKC,2026-09-08,high,30,102.98,0.98,102.07,103.05,104.12,100.1,104.8
62,2026-09-09T01:11:29Z,KOKC,2026-09-08,low,30,78.73,0.34,78.3,78.7,79.2,78.1,79.4
63,2026-09-09T01:11:29Z,KOKC,2026-09-09,high,30,100.87,1.15,99.76,101.0,102.42,98.4,103.7
64,2026-09-09T01:11:29Z,KOKC,2026-09-09,low,30,82.77,0.72,81.88,82.6,83.81,81.3,84.5
65,2026-09-09T01:11:29Z,KOKC,2026-09-10,high,30,92.14,4.33,86.89,91.8,98.01,83.4,98.9
66,2026-09-09T01:11:29Z,KOKC,2026-09-10,low,30,77.16,3.42,72.78,77.65,81.03,70.7,83.5
67,2026-09-09T01:11:29Z,KPHL,2026-09-08,high,30,82.75,0.6,81.9,82.7,83.51,81.6,83.8
68,2026-09-09T01:11:29Z,KPHL,2026-09-08,low,30,61.61,0.44,61.1,61.65,62.01,60.5,62.3
69,2026-09-09T01:11:29Z,KPHL,2026-09-09,high,30,86.02,1.8,84.61,86.3,87.83,80.0,89.2
70,2026-09-09T01:11:29Z,KPHL,2026-09-09,low,30,64.95,0.58,64.27,64.85,65.7,63.8,66.2
71,2026-09-09T01:11:29Z,KPHL,2026-09-10,high,30,83.76,2.99,80.63,83.95,87.51,77.0,88.8
72,2026-09-09T01:11:29Z,KPHL,2026-09-10,low,30,70.9,1.47,69.16,70.55,73.02,68.5,73.6
73,2026-09-09T01:11:29Z,KPHX,2026-09-08,high,30,103.68,1.22,102.08,103.8,105.1,100.3,105.8
74,2026-09-09T01:11:29Z,KPHX,2026-09-08,low,30,89.64,0.45,89.19,89.7,90.21,88.4,90.3
75,2026-09-09T01:11:29Z,KPHX,2026-09-09,high,30,103.67,1.82,101.19,103.65,105.88,100.8,107.6
76,2026-09-09T01:11:29Z,KPHX,2026-09-09,low,30,89.76,0.99,88.47,89.7,91.02,87.4,91.5
77,2026-09-09T01:11:29Z,KPHX,2026-09-10,high,30,105.79,1.59,104.34,105.85,107.91,101.3,108.3
78,2026-09-09T01:11:29Z,KPHX,2026-09-10,low,30,90.69,1.0,89.4,90.6,92.1,89.2,93.0
79,2026-09-09T01:11:29Z,KSAT,2026-09-08,high,30,98.6,1.46,96.29,98.85,100.33,94.7,100.9
80,2026-09-09T01:11:29Z,KSAT,2026-09-08,low,30,77.01,0.26,76.78,77.0,77.3,76.3,77.5
81,2026-09-09T01:11:29Z,KSAT,2026-09-09,high,30,95.43,1.6,93.59,95.35,97.23,92.9,99.5
82,2026-09-09T01:11:29Z,KSAT,2026-09-09,low,30,77.74,0.33,77.3,77.8,78.1,77.0,78.3
83,2026-09-09T01:11:29Z,KSAT,2026-09-10,high,30,94.71,2.12,92.43,94.2,98.1,91.5,99.2
