id,run_at,icao,forecast_date,kind,n_members,mean_f,sd_f,p10_f,p50_f,p90_f,min_f,max_f
1,2026-08-27T03:31:34Z,KATL,2026-08-26,high,30,92.64,0.97,91.29,92.6,93.62,91.0,95.5
2,2026-08-27T03:31:34Z,KATL,2026-08-26,low,30,72.67,0.28,72.3,72.6,73.11,72.3,73.2
3,2026-08-27T03:31:34Z,KATL,2026-08-27,high,30,91.6,3.06,87.33,92.6,95.02,85.1,98.1
4,2026-08-27T03:31:34Z,KATL,2026-08-27,low,30,73.63,0.78,72.57,73.8,74.62,72.3,75.1
5,2026-08-27T03:31:34Z,KATL,2026-08-28,high,30,89.52,4.16,83.86,90.1,94.2,80.4,96.2
6,2026-08-27T03:31:34Z,KATL,2026-08-28,low,30,73.57,0.96,72.3,73.65,74.72,71.4,75.1
7,2026-08-27T03:31:34Z,KAUS,2026-08-26,high,30,105.12,1.7,102.99,105.45,106.82,100.8,107.4
8,2026-08-27T03:31:34Z,KAUS,2026-08-26,low,30,78.67,0.42,78.2,78.6,79.22,78.1,79.8
9,2026-08-27T03:31:34Z,KAUS,2026-08-27,high,30,104.93,1.96,103.27,105.1,107.41,97.7,107.9
10,2026-08-27T03:31:34Z,KAUS,2026-08-27,low,30,81.52,1.13,80.3,81.5,82.64,79.2,84.4
11,2026-08-27T03:31:34Z,KAUS,2026-08-28,high,30,101.41,2.83,97.67,102.0,104.77,94.9,106.2
12,2026-08-27T03:31:34Z,KAUS,2026-08-28,low,30,80.45,1.31,78.96,80.3,82.2,78.2,84.0
13,2026-08-27T03:31:34Z,KBOS,2026-08-26,high,30,81.3,0.63,80.69,81.25,81.91,79.7,82.9
14,2026-08-27T03:31:34Z,KBOS,2026-08-26,low,30,64.88,0.26,64.6,64.85,65.13,64.4,65.5
15,2026-08-27T03:31:34Z,KBOS,2026-08-27,high,30,83.7,0.97,82.59,83.75,84.73,81.9,85.8
16,2026-08-27T03:31:34Z,KBOS,2026-08-27,low,30,66.03,0.63,65.2,66.0,66.8,65.2,67.5
17,2026-08-27T03:31:34Z,KBOS,2026-08-28,high,30,85.0,2.04,82.78,84.55,87.75,80.3,88.9
18,2026-08-27T03:31:34Z,KBOS,2026-08-28,low,30,70.61,0.44,70.08,70.7,71.2,69.7,71.4
85,2026-08-27T03:31:34Z,KDCA,2026-08-26,high,30,85.78,0.64,84.99,85.85,86.51,84.4,87.4
86,2026-08-27T03:31:34Z,KDCA,2026-08-26,low,30,66.76,0.4,66.2,66.8,67.2,66.1,67.8
87,2026-08-27T03:31:34Z,KDCA,2026-08-27,high,30,88.63,1.44,87.08,88.5,90.59,86.4,92.1
88,2026-08-27T03:31:34Z,KDCA,2026-08-27,low,30,70.81,1.14,69.48,70.8,72.36,68.7,73.5
89,2026-08-27T03:31:34Z,KDCA,2026-08-28,high,30,89.8,2.06,87.4,89.9,92.41,85.0,93.5
90,2026-08-27T03:31:34Z,KDCA,2026-08-28,low,30,71.27,1.12,69.97,71.65,72.42,68.2,73.2
25,2026-08-27T03:31:34Z,KDEN,2026-08-26,high,30,85.83,0.79,84.98,85.55,87.11,84.7,87.6
26,2026-08-27T03:31:34Z,KDEN,2026-08-26,low,30,62.29,0.31,61.99,62.35,62.6,61.3,62.9
27,2026-08-27T03:31:34Z,KDEN,2026-08-27,high,30,88.69,1.36,86.94,89.0,90.07,85.4,90.9
28,2026-08-27T03:31:34Z,KDEN,2026-08-27,low,30,63.95,0.96,62.98,63.9,65.1,61.2,65.8
29,2026-08-27T03:31:34Z,KDEN,2026-08-28,high,30,92.28,1.79,89.58,92.9,93.95,87.6,94.5
30,2026-08-27T03:31:34Z,KDEN,2026-08-28,low,30,68.98,1.22,67.45,69.3,70.2,66.6,71.4
19,2026-08-27T03:31:34Z,KDFW,2026-08-26,high,30,102.9,2.59,99.61,103.25,105.7,96.4,106.9
20,2026-08-27T03:31:34Z,KDFW,2026-08-26,low,30,85.02,0.88,83.99,85.15,86.21,83.4,86.5
21,2026-08-27T03:31:34Z,KDFW,2026-08-27,high,30,103.17,1.83,100.69,103.3,105.4,99.3,106.1
22,2026-08-27T03:31:34Z,KDFW,2026-08-27,low,30,84.48,1.31,82.88,84.65,85.82,80.2,86.5
23,2026-08-27T03:31:34Z,KDFW,2026-08-28,high,30,102.01,2.89,99.07,102.65,104.93,94.1,107.8
24,2026-08-27T03:31:34Z,KDFW,2026-08-28,low,30,83.73,1.8,81.07,84.35,85.61,79.6,87.5
31,2026-08-27T03:31:34Z,KLAS,2026-08-26,high,30,106.57,0.26,106.3,106.5,107.0,106.1,107.1
32,2026-08-27T03:31:34Z,KLAS,2026-08-26,low,30,87.21,0.34,86.7,87.2,87.6,86.6,87.9
33,2026-08-27T03:31:34Z,KLAS,2026-08-27,high,30,104.05,1.75,101.57,104.2,106.52,100.5,106.9
34,2026-08-27T03:31:34Z,KLAS,2026-08-27,low,30,91.21,1.13,90.18,91.2,92.25,87.5,93.8
35,2026-08-27T03:31:34Z,KLAS,2026-08-28,high,30,103.99,1.08,102.29,104.1,105.33,101.9,106.2
36,2026-08-27T03:31:34Z,KLAS,2026-08-28,low,30,86.98,1.45,85.08,87.15,88.56,84.0,89.4
