id,run_at,icao,forecast_date,kind,n_members,mean_f,sd_f,p10_f,p50_f,p90_f,min_f,max_f
1,2026-09-20T00:03:38Z,KATL,2026-09-19,high,30,93.19,1.3,91.27,93.7,94.44,90.3,95.6
2,2026-09-20T00:03:38Z,KATL,2026-09-19,low,30,73.5,0.29,73.18,73.5,73.9,72.8,74.1
3,2026-09-20T00:03:38Z,KATL,2026-09-20,high,30,92.77,1.95,90.3,93.1,95.14,87.7,96.6
4,2026-09-20T00:03:38Z,KATL,2026-09-20,low,30,73.23,0.56,72.67,73.2,73.92,71.9,74.3
5,2026-09-20T00:03:38Z,KATL,2026-09-21,high,30,94.08,2.11,91.2,93.9,96.71,89.4,97.5
6,2026-09-20T00:03:38Z,KATL,2026-09-21,low,30,73.47,0.5,72.8,73.5,74.2,72.1,74.2
7,2026-09-20T00:03:38Z,KAUS,2026-09-19,high,30,96.65,1.51,95.09,96.45,98.71,94.2,100.7
8,2026-09-20T00:03:38Z,KAUS,2026-09-19,low,30,76.72,0.31,76.3,76.7,77.1,76.1,77.5
9,2026-09-20T00:03:38Z,KAUS,2026-09-20,high,30,98.81,2.83,94.37,99.5,101.66,90.6,103.0
10,2026-09-20T00:03:38Z,KAUS,2026-09-20,low,30,76.79,0.51,76.18,76.75,77.5,75.8,77.8
11,2026-09-20T00:03:38Z,KAUS,2026-09-21,high,30,98.46,2.21,94.4,98.7,100.74,93.9,103.4
12,2026-09-20T00:03:38Z,KAUS,2026-09-21,low,30,77.51,1.08,76.4,77.4,78.82,74.4,79.4
13,2026-09-20T00:03:38Z,KBOS,2026-09-19,high,30,64.4,0.47,63.79,64.5,64.91,63.6,65.2
14,2026-09-20T00:03:38Z,KBOS,2026-09-19,low,30,55.09,0.38,54.59,55.25,55.51,54.4,55.8
15,2026-09-20T00:03:38Z,KBOS,2026-09-20,high,30,61.29,1.1,60.04,61.2,62.7,59.3,64.3
16,2026-09-20T00:03:38Z,KBOS,2026-09-20,low,30,52.97,0.52,52.39,52.95,53.61,52.0,54.1
17,2026-09-20T00:03:38Z,KBOS,2026-09-21,high,30,62.79,1.28,61.09,62.85,64.6,60.5,64.8
18,2026-09-20T00:03:38Z,KBOS,2026-09-21,low,30,57.56,0.71,56.5,57.75,58.3,56.0,58.9
109,2026-09-20T00:03:38Z,KDCA,2026-09-19,high,30,81.2,1.19,79.89,80.95,83.02,79.4,83.5
110,2026-09-20T00:03:38Z,KDCA,2026-09-19,low,30,66.67,0.37,66.2,66.65,67.2,66.1,67.3
111,2026-09-20T00:03:38Z,KDCA,2026-09-20,high,30,83.52,2.07,80.72,84.05,86.2,79.9,86.8
112,2026-09-20T00:03:38Z,KDCA,2026-09-20,low,30,68.54,1.05,67.15,68.65,69.81,66.2,70.0
113,2026-09-20T00:03:38Z,KDCA,2026-09-21,high,30,74.61,2.67,72.36,73.5,78.3,71.2,82.5
114,2026-09-20T00:03:38Z,KDCA,2026-09-21,low,30,64.91,1.9,62.34,65.0,66.94,60.9,68.6
25,2026-09-20T00:03:38Z,KDEN,2026-09-19,high,30,77.76,0.9,76.64,77.85,78.44,75.4,79.5
26,2026-09-20T00:03:38Z,KDEN,2026-09-19,low,30,57.17,0.34,56.7,57.1,57.61,56.7,57.9
27,2026-09-20T00:03:38Z,KDEN,2026-09-20,high,30,75.24,2.24,71.82,75.7,78.01,69.3,78.2
28,2026-09-20T00:03:38Z,KDEN,2026-09-20,low,30,56.62,1.06,55.69,56.7,57.74,53.3,58.9
29,2026-09-20T00:03:38Z,KDEN,2026-09-21,high,30,75.3,1.67,73.4,75.75,77.03,71.1,78.1
30,2026-09-20T00:03:38Z,KDEN,2026-09-21,low,30,55.61,1.3,53.98,55.8,56.95,53.5,58.9
19,2026-09-20T00:03:38Z,KDFW,2026-09-19,high,30,96.69,1.62,94.91,97.1,98.44,91.9,99.0
20,2026-09-20T00:03:38Z,KDFW,2026-09-19,low,30,78.72,0.43,78.19,78.7,79.3,77.6,79.5
21,2026-09-20T00:03:38Z,KDFW,2026-09-20,high,30,97.74,1.93,95.69,97.95,99.61,92.1,101.6
22,2026-09-20T00:03:38Z,KDFW,2026-09-20,low,30,82.78,0.61,82.0,82.8,83.61,81.6,84.0
23,2026-09-20T00:03:38Z,KDFW,2026-09-21,high,30,95.49,3.08,90.7,96.6,98.71,88.3,100.6
24,2026-09-20T00:03:38Z,KDFW,2026-09-21,low,30,80.51,1.92,77.84,81.15,82.24,75.5,83.6
