id,run_at,icao,forecast_date,kind,n_members,mean_f,sd_f,p10_f,p50_f,p90_f,min_f,max_f
1,2026-05-31T01:21:17Z,KATL,2026-05-30,high,30,84.68,1.71,82.39,84.75,87.04,81.8,88.5
2,2026-05-31T01:21:17Z,KATL,2026-05-30,low,30,67.23,0.55,66.58,67.25,67.82,66.0,68.3
3,2026-05-31T01:21:17Z,KATL,2026-05-31,high,30,75.0,2.8,71.87,74.65,79.33,71.4,80.7
4,2026-05-31T01:21:17Z,KATL,2026-05-31,low,30,65.04,2.65,61.95,64.55,69.3,60.7,69.8
5,2026-05-31T01:21:17Z,KATL,2026-06-01,high,30,87.25,1.8,84.9,87.0,89.52,83.1,90.2
6,2026-05-31T01:21:17Z,KATL,2026-06-01,low,30,64.53,2.05,62.09,64.2,66.95,60.6,69.6
7,2026-05-31T01:21:17Z,KAUS,2026-05-30,high,30,90.72,1.64,88.4,90.55,93.12,86.9,94.0
8,2026-05-31T01:21:17Z,KAUS,2026-05-30,low,30,72.9,0.36,72.4,72.85,73.31,72.2,73.7
9,2026-05-31T01:21:17Z,KAUS,2026-05-31,high,30,93.71,2.83,89.77,94.7,96.97,86.7,98.5
10,2026-05-31T01:21:17Z,KAUS,2026-05-31,low,30,72.19,0.72,71.5,72.05,73.3,70.9,74.0
11,2026-05-31T01:21:17Z,KAUS,2026-06-01,high,30,94.38,2.83,90.06,94.4,97.75,89.0,98.5
12,2026-05-31T01:21:17Z,KAUS,2026-06-01,low,30,72.86,0.68,71.99,72.9,73.7,71.5,74.3
13,2026-05-31T01:21:17Z,KBOS,2026-05-30,high,30,57.31,0.65,56.5,57.4,58.12,55.8,58.7
14,2026-05-31T01:21:17Z,KBOS,2026-05-30,low,30,45.66,0.68,44.88,45.7,46.41,44.1,47.5
15,2026-05-31T01:21:17Z,KBOS,2026-05-31,high,30,66.47,1.66,64.5,66.9,68.3,61.9,69.1
16,2026-05-31T01:21:17Z,KBOS,2026-05-31,low,30,45.87,0.53,45.1,46.0,46.6,44.9,47.0
17,2026-05-31T01:21:17Z,KBOS,2026-06-01,high,30,58.57,1.77,56.48,58.4,61.15,55.7,61.9
18,2026-05-31T01:21:17Z,KBOS,2026-06-01,low,30,50.04,0.85,48.89,50.1,51.1,48.2,51.9
91,2026-05-31T01:21:17Z,KDCA,2026-05-30,high,30,71.16,1.15,69.88,71.2,72.6,68.3,73.0
92,2026-05-31T01:21:17Z,KDCA,2026-05-30,low,30,58.32,1.52,56.68,58.15,60.65,55.2,61.5
93,2026-05-31T01:21:17Z,KDCA,2026-05-31,high,30,75.72,2.33,71.79,75.75,78.66,71.1,80.2
94,2026-05-31T01:21:17Z,KDCA,2026-05-31,low,30,51.89,1.29,50.67,51.9,53.13,48.9,54.4
95,2026-05-31T01:21:17Z,KDCA,2026-06-01,high,30,75.43,1.98,73.46,75.8,77.31,69.9,80.1
96,2026-05-31T01:21:17Z,KDCA,2026-06-01,low,30,56.17,1.55,54.54,55.95,58.21,53.5,60.0
25,2026-05-31T01:21:17Z,KDEN,2026-05-30,high,30,75.47,1.06,74.38,75.55,76.63,72.7,77.4
26,2026-05-31T01:21:17Z,KDEN,2026-05-30,low,30,52.52,0.72,51.65,52.65,53.31,50.5,53.9
27,2026-05-31T01:21:17Z,KDEN,2026-05-31,high,30,79.4,1.33,77.67,79.45,80.8,76.3,82.2
28,2026-05-31T01:21:17Z,KDEN,2026-05-31,low,30,51.09,0.71,50.4,51.1,52.21,49.5,52.7
29,2026-05-31T01:21:17Z,KDEN,2026-06-01,high,30,78.11,2.12,76.14,78.1,80.29,73.7,82.8
30,2026-05-31T01:21:17Z,KDEN,2026-06-01,low,30,54.97,1.63,53.07,54.85,56.81,51.6,58.7
19,2026-05-31T01:21:17Z,KDFW,2026-05-30,high,30,93.65,1.56,91.49,94.1,95.31,89.8,95.5
20,2026-05-31T01:21:17Z,KDFW,2026-05-30,low,30,75.98,0.27,75.59,76.0,76.31,75.5,76.5
21,2026-05-31T01:21:17Z,KDFW,2026-05-31,high,30,96.02,2.23,93.27,96.1,98.81,90.8,99.9
22,2026-05-31T01:21:17Z,KDFW,2026-05-31,low,30,77.72,0.73,76.77,77.75,78.62,76.0,78.9
23,2026-05-31T01:21:17Z,KDFW,2026-06-01,high,30,98.6,2.69,94.87,98.85,101.81,92.6,103.6
24,2026-05-31T01:21:17Z,KDFW,2026-06-01,low,30,78.54,1.18,76.94,78.9,79.55,75.1,80.4
31,2026-05-31T01:21:17Z,KIAH,2026-05-30,high,30,94.44,1.25,92.68,94.75,95.71,91.8,97.0
32,2026-05-31T01:21:17Z,KIAH,2026-05-30,low,30,75.87,0.18,75.6,75.85,76.1,75.6,76.3
33,2026-05-31T01:21:17Z,KIAH,2026-05-31,high,30,94.18,2.11,90.98,94.55,96.4,90.0,97.6
