id,run_at,icao,forecast_date,kind,n_members,mean_f,sd_f,p10_f,p50_f,p90_f,min_f,max_f
1,2026-07-20T00:04:28Z,KATL,2026-07-19,high,30,92.89,0.59,92.1,92.9,93.61,91.8,94.2
2,2026-07-20T00:04:28Z,KATL,2026-07-19,low,30,74.25,0.33,73.89,74.2,74.7,73.4,74.8
3,2026-07-20T00:04:28Z,KATL,2026-07-20,high,30,94.73,1.15,93.39,94.8,96.42,92.7,97.3
4,2026-07-20T00:04:28Z,KATL,2026-07-20,low,30,75.95,0.63,75.09,75.95,76.71,74.9,76.9
5,2026-07-20T00:04:28Z,KATL,2026-07-21,high,30,93.18,2.03,90.97,93.25,95.78,88.5,96.7
6,2026-07-20T00:04:28Z,KATL,2026-07-21,low,30,75.61,0.64,75.0,75.4,76.31,74.6,77.6
7,2026-07-20T00:04:28Z,KAUS,2026-07-19,high,30,96.87,1.42,94.9,96.75,98.9,93.3,99.4
8,2026-07-20T00:04:28Z,KAUS,2026-07-19,low,30,77.17,0.38,76.7,77.1,77.7,76.6,77.8
9,2026-07-20T00:04:28Z,KAUS,2026-07-20,high,30,99.72,2.07,96.63,100.45,101.64,95.2,103.3
10,2026-07-20T00:04:28Z,KAUS,2026-07-20,low,30,75.02,0.52,74.29,75.1,75.63,74.2,76.1
11,2026-07-20T00:04:28Z,KAUS,2026-07-21,high,30,101.61,2.32,99.24,101.5,104.62,96.6,105.1
12,2026-07-20T00:04:28Z,KAUS,2026-07-21,low,30,75.42,1.21,73.75,75.65,76.42,72.9,79.2
13,2026-07-20T00:04:28Z,KBOS,2026-07-19,high,30,78.65,0.77,77.68,78.55,79.81,77.2,79.9
14,2026-07-20T00:04:28Z,KBOS,2026-07-19,low,30,68.73,0.63,68.08,68.7,69.71,67.7,69.9
15,2026-07-20T00:04:28Z,KBOS,2026-07-20,high,30,83.92,2.02,81.09,84.2,86.42,79.4,87.3
16,2026-07-20T00:04:28Z,KBOS,2026-07-20,low,30,63.1,0.56,62.46,63.1,63.7,61.8,64.3
17,2026-07-20T00:04:28Z,KBOS,2026-07-21,high,30,79.92,2.17,77.06,80.25,82.62,74.2,83.5
18,2026-07-20T00:04:28Z,KBOS,2026-07-21,low,30,63.61,0.97,62.57,63.6,64.75,61.7,65.5
97,2026-07-20T00:04:28Z,KDCA,2026-07-19,high,30,87.55,1.01,86.18,87.6,88.55,85.5,89.7
98,2026-07-20T00:04:28Z,KDCA,2026-07-19,low,30,71.62,1.0,70.58,71.75,73.02,69.7,73.6
99,2026-07-20T00:04:28Z,KDCA,2026-07-20,high,30,85.64,2.11,82.5,86.0,87.91,81.4,90.4
100,2026-07-20T00:04:28Z,KDCA,2026-07-20,low,30,67.85,1.53,66.08,67.65,69.93,65.0,71.6
101,2026-07-20T00:04:28Z,KDCA,2026-07-21,high,30,91.23,2.86,88.38,91.55,94.43,83.0,96.7
102,2026-07-20T00:04:28Z,KDCA,2026-07-21,low,30,71.02,1.37,69.16,71.5,72.32,67.2,73.1
25,2026-07-20T00:04:28Z,KDEN,2026-07-19,high,30,97.83,0.98,96.48,98.1,98.72,94.5,99.3
26,2026-07-20T00:04:28Z,KDEN,2026-07-19,low,30,66.78,0.36,66.3,66.75,67.2,65.9,67.5
27,2026-07-20T00:04:28Z,KDEN,2026-07-20,high,30,98.41,1.13,97.43,98.35,99.71,95.4,100.8
28,2026-07-20T00:04:28Z,KDEN,2026-07-20,low,30,70.66,0.73,69.98,70.8,71.4,68.5,71.7
29,2026-07-20T00:04:28Z,KDEN,2026-07-21,high,30,95.13,2.36,92.18,95.7,97.9,91.8,100.4
30,2026-07-20T00:04:28Z,KDEN,2026-07-21,low,30,71.83,2.55,69.09,71.95,74.73,65.7,75.8
19,2026-07-20T00:04:28Z,KDFW,2026-07-19,high,30,99.32,0.92,98.3,99.35,100.72,97.3,101.0
20,2026-07-20T00:04:28Z,KDFW,2026-07-19,low,30,80.1,0.36,79.77,80.1,80.43,79.3,80.9
21,2026-07-20T00:04:28Z,KDFW,2026-07-20,high,30,102.48,1.57,100.27,102.4,104.4,99.6,105.6
22,2026-07-20T00:04:28Z,KDFW,2026-07-20,low,30,83.59,0.53,82.97,83.65,84.11,82.4,84.5
23,2026-07-20T00:04:28Z,KDFW,2026-07-21,high,30,105.53,1.74,103.31,105.7,107.33,101.9,108.0
24,2026-07-20T00:04:28Z,KDFW,2026-07-21,low,30,85.21,1.19,83.57,85.3,86.52,82.6,87.3
31,2026-07-20T00:04:28Z,KIAH,2026-07-19,high,30,100.33,1.1,98.4,100.4,101.7,98.0,102.2
32,2026-07-20T00:04:28Z,KIAH,2026-07-19,low,30,78.94,0.19,78.7,78.95,79.2,78.6,79.3
33,2026-07-20T00:04:28Z,KIAH,2026-07-20,high,30,102.23,1.9,99.28,102.7,104.1,98.0,105.4
34,2026-07-20T00:04:28Z,KIAH,2026-07-20,low,30,78.09,0.43,77.69,78.0,78.61,77.3,79.0
35,2026-07-20T00:04:28Z,KIAH,2026-07-21,high,30,103.01,1.87,100.69,102.95,105.63,100.0,106.5
36,2026-07-20T00:04:28Z,KIAH,2026-07-21,low,30,79.01,0.74,78.17,79.1,79.82,77.0,80.7
37,2026-07-20T00:04:28Z,KLAX,2026-07-19,high,30,80.4,0.47,79.89,80.4,80.9,79.2,81.3
38,2026-07-20T00:04:28Z,KLAX,2026-07-19,low,30,67.59,0.34,67.28,67.5,68.0,67.0,68.2
39,2026-07-20T00:04:28Z,KLAX,2026-07-20,high,30,79.87,1.07,78.59,79.85,81.22,76.7,81.7
40,2026-07-20T00:04:28Z,KLAX,2026-07-20,low,30,70.29,0.62,69.58,70.15,71.04,69.1,71.7
41,2026-07-20T00:04:28Z,KLAX,2026-07-21,high,30,81.69,1.01,80.75,81.7,82.81,79.3,84.3
