id,run_at,icao,forecast_date,kind,n_members,mean_f,sd_f,p10_f,p50_f,p90_f,min_f,max_f
1,2026-06-20T01:18:12Z,KATL,2026-06-19,high,30,86.76,1.18,85.0,86.75,88.14,84.6,89.4
2,2026-06-20T01:18:12Z,KATL,2026-06-19,low,30,69.78,0.46,69.2,69.75,70.41,68.8,70.5
3,2026-06-20T01:18:12Z,KATL,2026-06-20,high,30,85.3,4.85,79.36,85.1,91.39,74.7,94.3
4,2026-06-20T01:18:12Z,KATL,2026-06-20,low,30,70.39,1.35,68.67,70.5,72.02,67.5,73.0
5,2026-06-20T01:18:12Z,KATL,2026-06-21,high,30,89.16,1.72,86.99,89.2,91.31,84.9,92.3
6,2026-06-20T01:18:12Z,KATL,2026-06-21,low,30,68.05,1.83,65.89,67.85,70.65,64.7,71.4
7,2026-06-20T01:18:12Z,KAUS,2026-06-19,high,30,88.03,3.38,83.77,87.9,92.15,82.8,95.5
8,2026-06-20T01:18:12Z,KAUS,2026-06-19,low,30,78.91,1.16,77.29,79.15,80.1,75.9,80.6
9,2026-06-20T01:18:12Z,KAUS,2026-06-20,high,30,91.82,3.48,87.07,92.2,95.92,82.6,96.7
10,2026-06-20T01:18:12Z,KAUS,2026-06-20,low,30,76.84,1.31,74.8,77.05,78.31,74.0,78.7
11,2026-06-20T01:18:12Z,KAUS,2026-06-21,high,30,95.84,2.65,92.97,95.95,98.85,89.6,101.1
12,2026-06-20T01:18:12Z,KAUS,2026-06-21,low,30,76.58,0.78,75.75,76.65,77.5,74.9,78.3
13,2026-06-20T01:18:12Z,KBOS,2026-06-19,high,30,78.27,1.4,76.39,78.1,80.12,75.9,80.8
14,2026-06-20T01:18:12Z,KBOS,2026-06-19,low,30,64.7,0.55,64.08,64.7,65.44,63.7,65.8
15,2026-06-20T01:18:12Z,KBOS,2026-06-20,high,30,77.12,1.69,74.88,77.15,79.11,73.4,80.2
16,2026-06-20T01:18:12Z,KBOS,2026-06-20,low,30,62.76,0.49,62.28,62.8,63.31,61.8,64.3
17,2026-06-20T01:18:12Z,KBOS,2026-06-21,high,30,79.63,1.75,77.2,79.9,81.94,75.9,82.7
18,2026-06-20T01:18:12Z,KBOS,2026-06-21,low,30,61.64,0.82,60.29,61.9,62.5,60.0,63.0
97,2026-06-20T01:18:12Z,KDCA,2026-06-19,high,30,81.6,1.08,80.1,81.7,83.02,79.1,83.4
98,2026-06-20T01:18:12Z,KDCA,2026-06-19,low,30,71.4,0.92,70.19,71.45,72.51,69.5,73.4
99,2026-06-20T01:18:12Z,KDCA,2026-06-20,high,30,82.97,1.51,80.79,83.25,84.74,79.0,85.7
100,2026-06-20T01:18:12Z,KDCA,2026-06-20,low,30,64.45,0.68,63.6,64.5,65.31,63.4,66.4
101,2026-06-20T01:18:12Z,KDCA,2026-06-21,high,30,86.58,2.2,83.79,86.85,89.53,81.3,90.0
102,2026-06-20T01:18:12Z,KDCA,2026-06-21,low,30,66.2,0.89,65.44,66.15,67.41,64.1,68.0
25,2026-06-20T01:18:12Z,KDEN,2026-06-19,high,30,81.93,2.39,78.57,82.7,84.76,78.2,85.9
26,2026-06-20T01:18:12Z,KDEN,2026-06-19,low,30,58.31,0.85,57.19,58.4,59.41,56.1,59.7
27,2026-06-20T01:18:12Z,KDEN,2026-06-20,high,30,93.66,2.1,91.26,94.05,95.93,87.6,97.9
28,2026-06-20T01:18:12Z,KDEN,2026-06-20,low,30,56.9,1.05,55.66,56.95,58.12,54.6,59.8
29,2026-06-20T01:18:12Z,KDEN,2026-06-21,high,30,89.28,2.31,85.97,89.25,91.84,84.6,94.2
30,2026-06-20T01:18:12Z,KDEN,2026-06-21,low,30,59.89,1.57,58.45,59.75,61.83,55.4,63.3
31,2026-06-20T01:18:12Z,KIAH,2026-06-19,high,30,92.67,0.83,91.66,92.6,93.81,91.2,94.2
32,2026-06-20T01:18:12Z,KIAH,2026-06-19,low,30,81.08,0.29,80.69,81.1,81.4,80.2,81.5
33,2026-06-20T01:18:12Z,KIAH,2026-06-20,high,30,91.63,2.36,89.17,91.3,94.95,86.9,97.2
34,2026-06-20T01:18:12Z,KIAH,2026-06-20,low,30,80.12,0.56,79.6,80.25,80.8,78.4,81.0
35,2026-06-20T01:18:12Z,KIAH,2026-06-21,high,30,95.03,1.76,93.19,95.0,97.33,91.1,98.9
36,2026-06-20T01:18:12Z,KIAH,2026-06-21,low,30,80.55,0.7,79.69,80.45,81.6,78.9,81.8
37,2026-06-20T01:18:12Z,KLAS,2026-06-19,high,30,98.93,1.25,97.48,98.8,100.8,97.0,101.6
38,2026-06-20T01:18:12Z,KLAS,2026-06-19,low,30,76.57,0.55,75.7,76.7,77.2,75.4,77.6
39,2026-06-20T01:18:12Z,KLAS,2026-06-20,high,30,97.61,1.12,96.09,97.5,99.01,95.7,100.4
40,2026-06-20T01:18:12Z,KLAS,2026-06-20,low,30,72.2,0.76,71.08,72.3,73.11,70.5,73.4
41,2026-06-20T01:18:12Z,KLAS,2026-06-21,high,30,100.29,1.4,98.38,100.2,102.22,97.7,102.8
42,2026-06-20T01:18:12Z,KLAS,2026-06-21,low,30,73.21,1.12,71.99,73.25,74.51,70.5,76.2
19,2026-06-20T01:18:12Z,KMDW,2026-06-19,high,30,75.19,0.64,74.49,75.15,75.92,74.0,76.5
20,2026-06-20T01:18:12Z,KMDW,2026-06-19,low,30,60.61,0.18,60.49,60.6,60.9,60.3,61.0
21,2026-06-20T01:18:12Z,KMDW,2026-06-20,high,30,77.49,1.13,75.76,77.65,78.53,74.3,79.4
22,2026-06-20T01:18:12Z,KMDW,2026-06-20,low,30,61.35,0.85,60.39,61.3,62.51,59.8,63.3
23,2026-06-20T01:18:12Z,KMDW,2026-06-21,high,30,69.0,2.13,66.69,68.85,72.12,65.4,74.1
24,2026-06-20T01:18:12Z,KMDW,2026-06-21,low,30,61.37,1.48,59.08,61.55,62.81,57.8,64.1
43,2026-06-20T01:18:12Z,KMIA,2026-06-19,high,30,90.08,0.4,89.49,90.1,90.6,89.4,90.8
44,2026-06-20T01:18:12Z,KMIA,2026-06-19,low,30,83.93,0.19,83.6,84.0,84.1,83.6,84.2
45,2026-06-20T01:18:12Z,KMIA,2026-06-20,high,30,88.74,0.75,87.88,88.8,89.71,87.1,90.3
46,2026-06-20T01:18:12Z,KMIA,2026-06-20,low,30,83.1,0.47,82.77,83.2,83.51,81.5,83.7
47,2026-06-20T01:18:12Z,KMIA,2026-06-21,high,30,89.57,0.84,88.37,89.6,90.62,87.9,91.4
48,2026-06-20T01:18:12Z,KMIA,2026-06-21,low,30,82.08,1.15,80.38,82.3,83.32,79.6,83.7
49,2026-06-20T01:18:12Z,KMSP,2026-06-19,high,30,72.79,0.91,71.68,72.7,73.92,71.2,75.2
50,2026-06-20T01:18:12Z,KMSP,2026-06-19,low,30,55.12,0.38,54.78,55.2,55.6,54.0,55.7
51,2026-06-20T01:18:12Z,KMSP,2026-06-20,high,30,74.87,1.97,72.68,75.1,77.31,68.4,77.7
52,2026-06-20T01:18:12Z,KMSP,2026-06-20,low,30,55.67,0.79,54.58,55.7,56.61,53.8,57.1
53,2026-06-20T01:18:12Z,KMSP,2026-06-21,high,30,75.32,3.71,70.59,76.15,79.62,62.3,80.5
54,2026-06-20T01:18:12Z,KMSP,2026-06-21,low,30,59.37,1.83,57.02,59.8,61.53,54.9,62.3
55,2026-06-20T01:18:12Z,KMSY,2026-06-19,high,30,93.47,0.67,92.4,93.6,94.21,91.5,94.4
56,2026-06-20T01:18:12Z,KMSY,2026-06-19,low,30,77.96,0.43,77.3,78.1,78.4,77.2,78.8
57,2026-06-20T01:18:12Z,KMSY,2026-06-20,high,30,87.65,1.81,85.4,87.8,89.9,83.9,91.3
58,2026-06-20T01:18:12Z,KMSY,2026-06-20,low,30,76.69,0.36,76.29,76.65,77.1,76.2,77.8
59,2026-06-20T01:18:12Z,KMSY,2026-06-21,high,30,87.68,3.07,83.08,89.05,90.54,80.3,91.7
60,2026-06-20T01:18:12Z,KMSY,2026-06-21,low,30,76.18,0.47,75.5,76.25,76.71,75.1,77.1
61,2026-06-20T01:18:12Z,KOKC,2026-06-19,high,30,87.23,2.22,84.0,87.05,90.22,83.3,92.2
62,2026-06-20T01:18:12Z,KOKC,2026-06-19,low,30,65.12,0.4,64.76,65.1,65.6,64.1,65.7
63,2026-06-20T01:18:12Z,KOKC,2026-06-20,high,30,92.28,1.69,90.29,92.25,94.4,89.1,96.0
64,2026-06-20T01:18:12Z,KOKC,2026-06-20,low,30,68.44,1.27,67.2,68.4,69.62,65.4,72.2
65,2026-06-20T01:18:12Z,KOKC,2026-06-21,high,30,101.54,3.07,97.1,101.45,105.15,95.2,107.5
66,2026-06-20T01:18:12Z,KOKC,2026-06-21,low,30,75.35,2.16,71.69,75.65,77.73,71.1,79.6
67,2026-06-20T01:18:12Z,KPHL,2026-06-19,high,30,79.98,0.76,79.08,80.05,80.8,78.1,81.0
68,2026-06-20T01:18:12Z,KPHL,2026-06-19,low,30,69.01,0.8,68.29,69.1,69.82,66.0,70.2
69,2026-06-20T01:18:12Z,KPHL,2026-06-20,high,30,79.91,1.56,77.95,79.95,81.7,75.8,82.4
70,2026-06-20T01:18:12Z,KPHL,2026-06-20,low,30,61.09,1.02,59.97,61.2,62.0,59.0,63.8
71,2026-06-20T01:18:12Z,KPHL,2026-06-21,high,30,82.41,1.75,79.2,82.8,84.23,78.4,85.3
72,2026-06-20T01:18:12Z,KPHL,2026-06-21,low,30,61.55,0.77,60.4,61.55,62.7,60.1,62.9
73,2026-06-20T01:18:12Z,KPHX,2026-06-19,high,30,103.75,1.61,101.1,103.6,105.72,100.7,107.2
74,2026-06-20T01:18:12Z,KPHX,2026-06-19,low,30,82.53,0.36,82.19,82.45,83.1,81.8,83.2
75,2026-06-20T01:18:12Z,KPHX,2026-06-20,high,30,102.09,2.31,99.3,102.0,104.52,97.9,109.0
76,2026-06-20T01:18:12Z,KPHX,2026-06-20,low,30,82.54,0.61,81.98,82.5,83.2,80.5,83.4
77,2026-06-20T01:18:12Z,KPHX,2026-06-21,high,30,102.01,2.54,98.59,101.75,106.14,96.7,107.1
78,2026-06-20T01:18:12Z,KPHX,2026-06-21,low,30,82.12,0.87,81.29,81.9,83.51,80.8,83.8
79,2026-06-20T01:18:12Z,KSAT,2026-06-19,high,30,88.15,2.22,85.5,88.25,90.71,83.3,92.4
80,2026-06-20T01:18:12Z,KSAT,2026-06-19,low,30,79.33,0.81,78.48,79.6,80.01,77.0,80.4
81,2026-06-20T01:18:12Z,KSAT,2026-06-20,high,30,91.56,3.17,86.88,91.9,95.61,85.7,97.0
