id,run_at,icao,forecast_date,kind,n_members,mean_f,sd_f,p10_f,p50_f,p90_f,min_f,max_f
1,2026-07-16T01:01:04Z,KATL,2026-07-15,high,30,87.59,0.81,86.68,87.55,88.45,86.2,89.3
2,2026-07-16T01:01:04Z,KATL,2026-07-15,low,30,70.52,0.23,70.2,70.5,70.8,70.1,71.0
3,2026-07-16T01:01:04Z,KATL,2026-07-16,high,30,88.97,1.79,86.99,88.7,91.13,85.1,92.4
4,2026-07-16T01:01:04Z,KATL,2026-07-16,low,30,72.77,0.45,72.1,72.8,73.32,72.0,73.6
5,2026-07-16T01:01:04Z,KATL,2026-07-17,high,30,92.08,1.13,90.98,92.05,93.53,90.2,94.4
6,2026-07-16T01:01:04Z,KATL,2026-07-17,low,30,73.97,0.75,73.19,73.9,74.73,72.5,76.0
7,2026-07-16T01:01:04Z,KAUS,2026-07-15,high,30,77.28,2.38,75.2,76.5,80.45,74.8,86.2
8,2026-07-16T01:01:04Z,KAUS,2026-07-15,low,30,71.85,0.53,71.18,71.85,72.52,70.8,72.8
9,2026-07-16T01:01:04Z,KAUS,2026-07-16,high,30,88.56,2.5,84.6,88.8,91.41,83.9,92.9
10,2026-07-16T01:01:04Z,KAUS,2026-07-16,low,30,73.85,0.75,72.7,74.05,74.72,72.1,75.1
11,2026-07-16T01:01:04Z,KAUS,2026-07-17,high,30,92.05,2.63,89.14,92.05,95.31,84.2,96.9
12,2026-07-16T01:01:04Z,KAUS,2026-07-17,low,30,75.97,0.65,75.2,75.9,76.9,74.4,77.5
13,2026-07-16T01:01:04Z,KBOS,2026-07-15,high,30,87.98,0.83,87.16,87.85,88.95,86.7,90.0
14,2026-07-16T01:01:04Z,KBOS,2026-07-15,low,30,74.18,0.59,73.5,74.05,74.9,73.3,75.9
15,2026-07-16T01:01:04Z,KBOS,2026-07-16,high,30,88.85,1.65,86.67,89.0,90.81,85.7,91.5
16,2026-07-16T01:01:04Z,KBOS,2026-07-16,low,30,69.09,0.71,68.38,69.0,69.92,67.7,70.9
17,2026-07-16T01:01:04Z,KBOS,2026-07-17,high,30,83.49,2.02,81.26,83.65,85.41,77.4,86.8
18,2026-07-16T01:01:04Z,KBOS,2026-07-17,low,30,67.08,1.6,65.37,67.25,68.81,61.5,70.0
25,2026-07-16T01:01:04Z,KDEN,2026-07-15,high,30,93.56,1.4,91.69,93.55,95.41,90.9,95.9
26,2026-07-16T01:01:04Z,KDEN,2026-07-15,low,30,66.01,0.36,65.59,66.0,66.42,65.3,66.6
27,2026-07-16T01:01:04Z,KDEN,2026-07-16,high,30,91.24,1.72,89.62,91.15,93.61,86.4,94.0
28,2026-07-16T01:01:04Z,KDEN,2026-07-16,low,30,65.76,0.85,64.6,65.75,66.81,64.0,67.4
29,2026-07-16T01:01:04Z,KDEN,2026-07-17,high,30,92.48,1.78,90.38,92.45,94.93,88.3,95.6
30,2026-07-16T01:01:04Z,KDEN,2026-07-17,low,30,67.71,2.45,65.47,66.8,70.9,64.6,73.3
19,2026-07-16T01:01:04Z,KDFW,2026-07-15,high,30,90.15,1.06,88.89,90.0,91.7,88.6,92.9
20,2026-07-16T01:01:04Z,KDFW,2026-07-15,low,30,74.25,0.32,73.7,74.3,74.6,73.6,74.7
21,2026-07-16T01:01:04Z,KDFW,2026-07-16,high,30,91.15,3.41,87.6,91.3,94.64,81.6,96.1
22,2026-07-16T01:01:04Z,KDFW,2026-07-16,low,30,76.78,1.01,75.48,76.6,78.34,75.0,79.1
23,2026-07-16T01:01:04Z,KDFW,2026-07-17,high,30,93.68,3.43,90.39,94.25,96.61,82.7,98.3
24,2026-07-16T01:01:04Z,KDFW,2026-07-17,low,30,79.0,0.92,78.18,79.0,80.0,76.4,81.1
31,2026-07-16T01:01:04Z,KIAH,2026-07-15,high,30,85.57,1.68,83.57,85.4,87.52,82.2,90.3
32,2026-07-16T01:01:04Z,KIAH,2026-07-15,low,30,74.13,0.64,73.29,74.35,74.62,71.9,74.9
33,2026-07-16T01:01:04Z,KIAH,2026-07-16,high,30,94.61,1.28,92.49,94.65,96.01,91.0,97.5
34,2026-07-16T01:01:04Z,KIAH,2026-07-16,low,30,77.67,0.61,76.98,77.6,78.51,76.6,79.1
35,2026-07-16T01:01:04Z,KIAH,2026-07-17,high,30,95.93,1.99,92.68,96.35,97.77,90.8,99.4
36,2026-07-16T01:01:04Z,KIAH,2026-07-17,low,30,80.14,0.51,79.47,80.15,80.71,79.1,81.0
37,2026-07-16T01:01:04Z,KLAX,2026-07-15,high,30,84.42,0.67,83.6,84.4,85.12,83.2,86.2
38,2026-07-16T01:01:04Z,KLAX,2026-07-15,low,30,70.11,0.43,69.7,70.0,70.61,69.1,70.9
39,2026-07-16T01:01:04Z,KLAX,2026-07-16,high,30,84.57,1.03,83.19,84.6,85.91,82.6,86.4
40,2026-07-16T01:01:04Z,KLAX,2026-07-16,low,30,74.2,0.79,73.3,74.05,75.22,72.3,76.0
41,2026-07-16T01:01:04Z,KLAX,2026-07-17,high,30,80.0,0.97,78.99,80.05,80.96,78.3,82.9
42,2026-07-16T01:01:04Z,KLAX,2026-07-17,low,30,71.79,0.81,70.9,71.7,72.71,70.2,73.6
43,2026-07-16T01:01:04Z,KMIA,2026-07-15,high,30,90.31,0.42,89.8,90.3,90.8,89.2,90.9
44,2026-07-16T01:01:04Z,KMIA,2026-07-15,low,30,81.66,1.3,80.1,81.9,83.3,78.6,83.5
45,2026-07-16T01:01:04Z,KMIA,2026-07-16,high,30,91.45,1.03,90.48,91.6,92.51,88.4,93.0
46,2026-07-16T01:01:04Z,KMIA,2026-07-16,low,30,83.6,0.4,83.19,83.55,84.02,82.7,84.4
47,2026-07-16T01:01:04Z,KMIA,2026-07-17,high,30,90.33,1.42,88.66,90.4,91.9,87.7,93.1
48,2026-07-16T01:01:04Z,KMIA,2026-07-17,low,30,83.02,0.46,82.48,83.1,83.51,81.8,83.9
49,2026-07-16T01:01:04Z,KMSP,2026-07-15,high,30,98.76,1.15,96.79,98.85,100.2,96.5,100.3
50,2026-07-16T01:01:04Z,KMSP,2026-07-15,low,30,73.76,0.35,73.39,73.75,74.2,73.3,74.7
51,2026-07-16T01:01:04Z,KMSP,2026-07-16,high,30,94.22,1.4,92.67,94.15,95.7,90.4,97.8
52,2026-07-16T01:01:04Z,KMSP,2026-07-16,low,30,75.59,1.14,73.59,75.8,76.9,72.5,77.0
