id,run_at,icao,forecast_date,kind,n_members,mean_f,sd_f,p10_f,p50_f,p90_f,min_f,max_f
1,2026-06-13T01:22:20Z,KATL,2026-06-12,high,30,90.69,0.92,89.39,90.75,91.91,89.1,92.2
2,2026-06-13T01:22:20Z,KATL,2026-06-12,low,30,72.93,0.38,72.3,72.95,73.4,72.1,73.6
3,2026-06-13T01:22:20Z,KATL,2026-06-13,high,30,92.29,1.67,90.17,92.25,94.44,88.8,95.9
4,2026-06-13T01:22:20Z,KATL,2026-06-13,low,30,73.72,0.57,73.1,73.7,74.51,72.2,75.0
5,2026-06-13T01:22:20Z,KATL,2026-06-14,high,30,89.4,1.69,87.57,89.4,91.3,86.0,93.4
6,2026-06-13T01:22:20Z,KATL,2026-06-14,low,30,74.15,0.75,73.29,74.1,75.21,72.9,76.0
7,2026-06-13T01:22:20Z,KAUS,2026-06-12,high,30,92.19,0.77,91.26,92.3,93.01,90.2,94.0
8,2026-06-13T01:22:20Z,KAUS,2026-06-12,low,30,75.99,0.11,75.89,76.0,76.11,75.7,76.2
9,2026-06-13T01:22:20Z,KAUS,2026-06-13,high,30,92.59,1.86,90.08,92.4,94.61,89.3,96.6
10,2026-06-13T01:22:20Z,KAUS,2026-06-13,low,30,74.29,0.35,73.7,74.3,74.7,73.4,74.8
11,2026-06-13T01:22:20Z,KAUS,2026-06-14,high,30,92.12,2.27,89.71,92.2,94.63,85.0,96.2
12,2026-06-13T01:22:20Z,KAUS,2026-06-14,low,30,74.92,0.68,74.18,74.8,75.91,74.0,76.6
13,2026-06-13T01:22:20Z,KBOS,2026-06-12,high,30,88.17,1.71,86.59,88.0,90.25,83.9,91.8
14,2026-06-13T01:22:20Z,KBOS,2026-06-12,low,30,70.52,0.39,70.0,70.5,70.93,69.9,71.5
15,2026-06-13T01:22:20Z,KBOS,2026-06-13,high,30,86.62,1.53,84.36,87.1,88.12,83.8,88.7
16,2026-06-13T01:22:20Z,KBOS,2026-06-13,low,30,70.24,0.76,69.56,70.3,71.2,68.2,71.9
17,2026-06-13T01:22:20Z,KBOS,2026-06-14,high,30,87.27,1.94,85.78,87.05,90.15,82.5,91.1
18,2026-06-13T01:22:20Z,KBOS,2026-06-14,low,30,67.92,1.09,66.75,68.15,69.1,64.4,69.3
103,2026-06-13T01:22:20Z,KDCA,2026-06-12,high,30,97.28,0.52,96.69,97.4,97.8,95.8,98.1
104,2026-06-13T01:22:20Z,KDCA,2026-06-12,low,30,72.12,0.63,71.1,72.4,72.62,70.6,73.1
105,2026-06-13T01:22:20Z,KDCA,2026-06-13,high,30,88.98,2.05,86.58,88.9,91.81,84.8,93.3
106,2026-06-13T01:22:20Z,KDCA,2026-06-13,low,30,71.48,0.73,70.4,71.5,72.4,69.9,72.9
107,2026-06-13T01:22:20Z,KDCA,2026-06-14,high,30,89.52,4.4,84.48,90.95,94.6,78.7,96.7
108,2026-06-13T01:22:20Z,KDCA,2026-06-14,low,30,68.13,1.09,66.39,68.1,69.4,66.3,70.8
31,2026-06-13T01:22:20Z,KDEN,2026-06-12,high,30,89.68,1.49,87.86,89.65,91.44,86.1,91.8
32,2026-06-13T01:22:20Z,KDEN,2026-06-12,low,30,56.54,0.38,56.19,56.5,57.01,55.9,57.5
33,2026-06-13T01:22:20Z,KDEN,2026-06-13,high,30,79.92,4.1,75.2,80.3,84.71,70.2,87.6
34,2026-06-13T01:22:20Z,KDEN,2026-06-13,low,30,56.91,2.67,53.83,57.05,60.21,49.6,60.9
35,2026-06-13T01:22:20Z,KDEN,2026-06-14,high,30,71.53,4.96,66.15,72.25,78.25,55.8,80.3
36,2026-06-13T01:22:20Z,KDEN,2026-06-14,low,30,52.75,2.67,49.28,52.8,56.01,47.2,58.9
25,2026-06-13T01:22:20Z,KDFW,2026-06-12,high,30,92.78,1.84,90.8,93.15,94.64,87.0,95.6
26,2026-06-13T01:22:20Z,KDFW,2026-06-12,low,30,79.42,0.21,79.19,79.5,79.7,78.8,79.8
