id,run_at,icao,forecast_date,model_name,high_f,low_f
1,2026-07-24T00:59:50Z,KATL,2026-07-23,gfs_seamless,88.9,73.3
2,2026-07-24T00:59:50Z,KATL,2026-07-24,gfs_seamless,89.7,74.4
3,2026-07-24T00:59:50Z,KATL,2026-07-25,gfs_seamless,85.8,73.8
4,2026-07-24T00:59:50Z,KATL,2026-07-23,icon_global,89.8,74.4
5,2026-07-24T00:59:50Z,KATL,2026-07-24,icon_global,82.5,75.0
6,2026-07-24T00:59:50Z,KATL,2026-07-25,icon_global,84.1,74.3
7,2026-07-24T00:59:50Z,KATL,2026-07-23,gem_global,86.9,73.6
8,2026-07-24T00:59:50Z,KATL,2026-07-24,gem_global,83.8,71.6
9,2026-07-24T00:59:50Z,KATL,2026-07-25,gem_global,83.3,71.0
10,2026-07-24T00:59:50Z,KATL,2026-07-23,ecmwf_ifs025,89.2,74.2
11,2026-07-24T00:59:50Z,KATL,2026-07-24,ecmwf_ifs025,81.3,73.3
12,2026-07-24T00:59:50Z,KATL,2026-07-25,ecmwf_ifs025,85.1,73.2
13,2026-07-24T00:59:50Z,KATL,2026-07-23,ukmo_global_deterministic_10km,89.0,75.6
14,2026-07-24T00:59:50Z,KATL,2026-07-24,ukmo_global_deterministic_10km,82.7,76.3
15,2026-07-24T00:59:50Z,KATL,2026-07-25,ukmo_global_deterministic_10km,84.6,74.9
16,2026-07-24T00:59:50Z,KAUS,2026-07-23,gfs_seamless,98.0,81.4
17,2026-07-24T00:59:50Z,KAUS,2026-07-24,gfs_seamless,93.4,77.1
18,2026-07-24T00:59:50Z,KAUS,2026-07-25,gfs_seamless,98.8,74.2
19,2026-07-24T00:59:50Z,KAUS,2026-07-23,icon_global,98.6,80.1
20,2026-07-24T00:59:50Z,KAUS,2026-07-24,icon_global,95.8,77.8
21,2026-07-24T00:59:50Z,KAUS,2026-07-25,icon_global,97.9,77.1
22,2026-07-24T00:59:50Z,KAUS,2026-07-23,gem_global,99.2,81.4
23,2026-07-24T00:59:50Z,KAUS,2026-07-24,gem_global,94.6,76.1
24,2026-07-24T00:59:50Z,KAUS,2026-07-25,gem_global,95.6,74.3
25,2026-07-24T00:59:50Z,KAUS,2026-07-23,ecmwf_ifs025,100.3,80.0
26,2026-07-24T00:59:50Z,KAUS,2026-07-24,ecmwf_ifs025,98.8,77.0
27,2026-07-24T00:59:50Z,KAUS,2026-07-25,ecmwf_ifs025,97.6,75.4
28,2026-07-24T00:59:50Z,KAUS,2026-07-23,ukmo_global_deterministic_10km,101.8,82.6
29,2026-07-24T00:59:50Z,KAUS,2026-07-24,ukmo_global_deterministic_10km,97.0,77.1
30,2026-07-24T00:59:50Z,KAUS,2026-07-25,ukmo_global_deterministic_10km,98.1,76.4
31,2026-07-24T00:59:50Z,KBOS,2026-07-23,gfs_seamless,81.5,59.5
32,2026-07-24T00:59:50Z,KBOS,2026-07-24,gfs_seamless,80.8,59.4
33,2026-07-24T00:59:50Z,KBOS,2026-07-25,gfs_seamless,72.1,60.4
34,2026-07-24T00:59:50Z,KBOS,2026-07-23,icon_global,79.8,61.8
35,2026-07-24T00:59:50Z,KBOS,2026-07-24,icon_global,79.3,61.1
36,2026-07-24T00:59:50Z,KBOS,2026-07-25,icon_global,76.7,62.3
37,2026-07-24T00:59:50Z,KBOS,2026-07-23,gem_global,71.5,61.6
38,2026-07-24T00:59:50Z,KBOS,2026-07-24,gem_global,74.8,59.6
39,2026-07-24T00:59:50Z,KBOS,2026-07-25,gem_global,70.9,61.2
40,2026-07-24T00:59:50Z,KBOS,2026-07-23,ecmwf_ifs025,79.4,63.0
41,2026-07-24T00:59:50Z,KBOS,2026-07-24,ecmwf_ifs025,80.3,60.0
42,2026-07-24T00:59:50Z,KBOS,2026-07-25,ecmwf_ifs025,80.2,61.4
43,2026-07-24T00:59:50Z,KBOS,2026-07-23,ukmo_global_deterministic_10km,81.9,64.2
44,2026-07-24T00:59:50Z,KBOS,2026-07-24,ukmo_global_deterministic_10km,80.0,66.5
45,2026-07-24T00:59:50Z,KBOS,2026-07-25,ukmo_global_deterministic_10km,76.2,66.3
226,2026-07-24T00:59:50Z,KDCA,2026-07-23,gfs_seamless,84.4,68.2
227,2026-07-24T00:59:50Z,KDCA,2026-07-24,gfs_seamless,84.4,64.6
228,2026-07-24T00:59:50Z,KDCA,2026-07-25,gfs_seamless,79.8,63.7
229,2026-07-24T00:59:50Z,KDCA,2026-07-23,icon_global,82.3,66.1
230,2026-07-24T00:59:50Z,KDCA,2026-07-24,icon_global,84.0,64.1
231,2026-07-24T00:59:50Z,KDCA,2026-07-25,icon_global,83.8,66.8
232,2026-07-24T00:59:50Z,KDCA,2026-07-23,gem_global,81.5,66.4
233,2026-07-24T00:59:50Z,KDCA,2026-07-24,gem_global,83.1,58.3
234,2026-07-24T00:59:50Z,KDCA,2026-07-25,gem_global,83.5,66.9
235,2026-07-24T00:59:50Z,KDCA,2026-07-23,ecmwf_ifs025,83.7,68.4
236,2026-07-24T00:59:50Z,KDCA,2026-07-24,ecmwf_ifs025,84.7,64.7
237,2026-07-24T00:59:50Z,KDCA,2026-07-25,ecmwf_ifs025,86.5,65.4
238,2026-07-24T00:59:50Z,KDCA,2026-07-23,ukmo_global_deterministic_10km,82.4,68.5
239,2026-07-24T00:59:50Z,KDCA,2026-07-24,ukmo_global_deterministic_10km,84.7,68.9
240,2026-07-24T00:59:50Z,KDCA,2026-07-25,ukmo_global_deterministic_10km,85.4,69.6
61,2026-07-24T00:59:50Z,KDEN,2026-07-23,gfs_seamless,85.5,65.6
62,2026-07-24T00:59:50Z,KDEN,2026-07-24,gfs_seamless,95.2,64.5
63,2026-07-24T00:59:50Z,KDEN,2026-07-25,gfs_seamless,101.6,72.8
64,2026-07-24T00:59:50Z,KDEN,2026-07-23,icon_global,85.9,66.0
65,2026-07-24T00:59:50Z,KDEN,2026-07-24,icon_global,95.5,66.1
66,2026-07-24T00:59:50Z,KDEN,2026-07-25,icon_global,99.7,73.4
67,2026-07-24T00:59:50Z,KDEN,2026-07-23,gem_global,86.3,63.2
68,2026-07-24T00:59:50Z,KDEN,2026-07-24,gem_global,92.1,62.0
69,2026-07-24T00:59:50Z,KDEN,2026-07-25,gem_global,97.6,66.3
70,2026-07-24T00:59:50Z,KDEN,2026-07-23,ecmwf_ifs025,83.4,64.9
71,2026-07-24T00:59:50Z,KDEN,2026-07-24,ecmwf_ifs025,93.1,64.8
72,2026-07-24T00:59:50Z,KDEN,2026-07-25,ecmwf_ifs025,96.8,71.2
73,2026-07-24T00:59:50Z,KDEN,2026-07-23,ukmo_global_deterministic_10km,87.0,63.3
74,2026-07-24T00:59:50Z,KDEN,2026-07-24,ukmo_global_deterministic_10km,95.3,66.8
75,2026-07-24T00:59:50Z,KDEN,2026-07-25,ukmo_global_deterministic_10km,99.7,69.6
46,2026-07-24T00:59:50Z,KDFW,2026-07-23,gfs_seamless,96.6,81.1
