id,run_at,icao,forecast_date,model_name,high_f,low_f
1,2026-09-14T01:31:44Z,KATL,2026-09-13,gfs_seamless,90.6,72.5
2,2026-09-14T01:31:44Z,KATL,2026-09-14,gfs_seamless,93.6,70.8
3,2026-09-14T01:31:44Z,KATL,2026-09-15,gfs_seamless,94.0,71.5
4,2026-09-14T01:31:44Z,KATL,2026-09-13,icon_global,90.6,73.0
5,2026-09-14T01:31:44Z,KATL,2026-09-14,icon_global,94.3,70.9
6,2026-09-14T01:31:44Z,KATL,2026-09-15,icon_global,89.2,73.4
7,2026-09-14T01:31:44Z,KATL,2026-09-13,gem_global,86.7,71.0
8,2026-09-14T01:31:44Z,KATL,2026-09-14,gem_global,89.4,66.1
9,2026-09-14T01:31:44Z,KATL,2026-09-15,gem_global,89.2,70.2
10,2026-09-14T01:31:44Z,KATL,2026-09-13,ecmwf_ifs025,89.6,70.5
11,2026-09-14T01:31:44Z,KATL,2026-09-14,ecmwf_ifs025,92.8,70.7
12,2026-09-14T01:31:44Z,KATL,2026-09-15,ecmwf_ifs025,89.6,72.7
13,2026-09-14T01:31:44Z,KATL,2026-09-13,ukmo_global_deterministic_10km,89.0,73.2
14,2026-09-14T01:31:44Z,KATL,2026-09-14,ukmo_global_deterministic_10km,91.4,74.6
15,2026-09-14T01:31:44Z,KATL,2026-09-15,ukmo_global_deterministic_10km,87.4,74.9
16,2026-09-14T01:31:44Z,KAUS,2026-09-13,gfs_seamless,99.4,78.6
17,2026-09-14T01:31:44Z,KAUS,2026-09-14,gfs_seamless,97.0,80.7
18,2026-09-14T01:31:44Z,KAUS,2026-09-15,gfs_seamless,102.6,75.9
19,2026-09-14T01:31:44Z,KAUS,2026-09-13,icon_global,97.2,79.0
20,2026-09-14T01:31:44Z,KAUS,2026-09-14,icon_global,94.8,78.3
21,2026-09-14T01:31:44Z,KAUS,2026-09-15,icon_global,98.6,77.4
22,2026-09-14T01:31:44Z,KAUS,2026-09-13,gem_global,96.6,79.1
23,2026-09-14T01:31:44Z,KAUS,2026-09-14,gem_global,95.3,78.3
24,2026-09-14T01:31:44Z,KAUS,2026-09-15,gem_global,95.7,77.9
25,2026-09-14T01:31:44Z,KAUS,2026-09-13,ecmwf_ifs025,98.9,77.3
26,2026-09-14T01:31:44Z,KAUS,2026-09-14,ecmwf_ifs025,96.6,77.9
27,2026-09-14T01:31:44Z,KAUS,2026-09-15,ecmwf_ifs025,100.6,77.3
28,2026-09-14T01:31:44Z,KAUS,2026-09-13,ukmo_global_deterministic_10km,97.7,78.3
29,2026-09-14T01:31:44Z,KAUS,2026-09-14,ukmo_global_deterministic_10km,97.7,79.7
30,2026-09-14T01:31:44Z,KAUS,2026-09-15,ukmo_global_deterministic_10km,98.6,79.2
31,2026-09-14T01:31:44Z,KBOS,2026-09-13,gfs_seamless,68.0,61.0
32,2026-09-14T01:31:44Z,KBOS,2026-09-14,gfs_seamless,69.4,53.1
33,2026-09-14T01:31:44Z,KBOS,2026-09-15,gfs_seamless,63.1,48.5
34,2026-09-14T01:31:44Z,KBOS,2026-09-13,icon_global,68.5,62.6
35,2026-09-14T01:31:44Z,KBOS,2026-09-14,icon_global,72.5,58.7
36,2026-09-14T01:31:44Z,KBOS,2026-09-15,icon_global,66.1,53.4
37,2026-09-14T01:31:44Z,KBOS,2026-09-13,gem_global,69.3,63.4
38,2026-09-14T01:31:44Z,KBOS,2026-09-14,gem_global,68.8,60.0
39,2026-09-14T01:31:44Z,KBOS,2026-09-15,gem_global,64.2,54.8
40,2026-09-14T01:31:44Z,KBOS,2026-09-13,ecmwf_ifs025,68.0,61.6
41,2026-09-14T01:31:44Z,KBOS,2026-09-14,ecmwf_ifs025,70.8,59.5
42,2026-09-14T01:31:44Z,KBOS,2026-09-15,ecmwf_ifs025,65.7,54.5
43,2026-09-14T01:31:44Z,KBOS,2026-09-13,ukmo_global_deterministic_10km,67.3,63.1
44,2026-09-14T01:31:44Z,KBOS,2026-09-14,ukmo_global_deterministic_10km,73.3,60.6
45,2026-09-14T01:31:44Z,KBOS,2026-09-15,ukmo_global_deterministic_10km,65.6,54.8
196,2026-09-14T01:31:44Z,KDCA,2026-09-13,gfs_seamless,86.0,74.2
197,2026-09-14T01:31:44Z,KDCA,2026-09-14,gfs_seamless,81.4,63.8
198,2026-09-14T01:31:44Z,KDCA,2026-09-15,gfs_seamless,80.2,54.5
199,2026-09-14T01:31:44Z,KDCA,2026-09-13,icon_global,87.0,73.9
200,2026-09-14T01:31:44Z,KDCA,2026-09-14,icon_global,78.3,65.6
201,2026-09-14T01:31:44Z,KDCA,2026-09-15,icon_global,78.1,59.0
202,2026-09-14T01:31:44Z,KDCA,2026-09-13,gem_global,84.7,73.1
203,2026-09-14T01:31:44Z,KDCA,2026-09-14,gem_global,77.0,63.1
204,2026-09-14T01:31:44Z,KDCA,2026-09-15,gem_global,79.0,56.6
205,2026-09-14T01:31:44Z,KDCA,2026-09-13,ecmwf_ifs025,87.3,70.7
206,2026-09-14T01:31:44Z,KDCA,2026-09-14,ecmwf_ifs025,79.7,64.4
207,2026-09-14T01:31:44Z,KDCA,2026-09-15,ecmwf_ifs025,78.1,59.0
208,2026-09-14T01:31:44Z,KDCA,2026-09-13,ukmo_global_deterministic_10km,87.3,73.5
209,2026-09-14T01:31:44Z,KDCA,2026-09-14,ukmo_global_deterministic_10km,83.8,71.6
210,2026-09-14T01:31:44Z,KDCA,2026-09-15,ukmo_global_deterministic_10km,79.3,63.3
61,2026-09-14T01:31:44Z,KDEN,2026-09-13,gfs_seamless,92.7,56.5
62,2026-09-14T01:31:44Z,KDEN,2026-09-14,gfs_seamless,85.4,64.4
63,2026-09-14T01:31:44Z,KDEN,2026-09-15,gfs_seamless,73.5,54.6
64,2026-09-14T01:31:44Z,KDEN,2026-09-13,icon_global,90.5,56.3
65,2026-09-14T01:31:44Z,KDEN,2026-09-14,icon_global,86.5,63.2
66,2026-09-14T01:31:44Z,KDEN,2026-09-15,icon_global,69.5,56.6
67,2026-09-14T01:31:44Z,KDEN,2026-09-13,gem_global,89.6,50.7
68,2026-09-14T01:31:44Z,KDEN,2026-09-14,gem_global,84.3,61.9
69,2026-09-14T01:31:44Z,KDEN,2026-09-15,gem_global,69.4,53.9
70,2026-09-14T01:31:44Z,KDEN,2026-09-13,ecmwf_ifs025,94.5,58.9
71,2026-09-14T01:31:44Z,KDEN,2026-09-14,ecmwf_ifs025,87.9,71.5
72,2026-09-14T01:31:44Z,KDEN,2026-09-15,ecmwf_ifs025,76.1,58.0
73,2026-09-14T01:31:44Z,KDEN,2026-09-13,ukmo_global_deterministic_10km,92.8,54.1
74,2026-09-14T01:31:44Z,KDEN,2026-09-14,ukmo_global_deterministic_10km,89.7,60.0
75,2026-09-14T01:31:44Z,KDEN,2026-09-15,ukmo_global_deterministic_10km,77.8,47.9
46,2026-09-14T01:31:44Z,KDFW,2026-09-13,gfs_seamless,101.0,79.9
47,2026-09-14T01:31:44Z,KDFW,2026-09-14,gfs_seamless,97.9,80.2
48,2026-09-14T01:31:44Z,KDFW,2026-09-15,gfs_seamless,101.9,78.2
49,2026-09-14T01:31:44Z,KDFW,2026-09-13,icon_global,100.3,79.8
50,2026-09-14T01:31:44Z,KDFW,2026-09-14,icon_global,99.6,79.2
51,2026-09-14T01:31:44Z,KDFW,2026-09-15,icon_global,100.5,79.0
52,2026-09-14T01:31:44Z,KDFW,2026-09-13,gem_global,97.6,78.6
53,2026-09-14T01:31:44Z,KDFW,2026-09-14,gem_global,97.2,80.7
54,2026-09-14T01:31:44Z,KDFW,2026-09-15,gem_global,97.6,80.4
55,2026-09-14T01:31:44Z,KDFW,2026-09-13,ecmwf_ifs025,98.9,80.3
56,2026-09-14T01:31:44Z,KDFW,2026-09-14,ecmwf_ifs025,99.1,82.1
