id,run_at,icao,forecast_date,model_name,high_f,low_f
1,2026-06-17T00:04:18Z,KATL,2026-06-16,gfs_seamless,71.9,67.7
2,2026-06-17T00:04:18Z,KATL,2026-06-17,gfs_seamless,86.0,69.0
3,2026-06-17T00:04:18Z,KATL,2026-06-18,gfs_seamless,80.6,69.0
4,2026-06-17T00:04:18Z,KATL,2026-06-16,icon_global,71.0,68.7
5,2026-06-17T00:04:18Z,KATL,2026-06-17,icon_global,86.6,68.8
6,2026-06-17T00:04:18Z,KATL,2026-06-18,icon_global,76.9,72.2
7,2026-06-17T00:04:18Z,KATL,2026-06-16,gem_global,72.5,68.7
8,2026-06-17T00:04:18Z,KATL,2026-06-17,gem_global,83.7,69.1
9,2026-06-17T00:04:18Z,KATL,2026-06-18,gem_global,78.7,68.8
10,2026-06-17T00:04:18Z,KATL,2026-06-16,ecmwf_ifs025,71.6,67.0
11,2026-06-17T00:04:18Z,KATL,2026-06-17,ecmwf_ifs025,82.4,67.2
12,2026-06-17T00:04:18Z,KATL,2026-06-18,ecmwf_ifs025,80.6,69.7
13,2026-06-17T00:04:18Z,KATL,2026-06-16,ukmo_global_deterministic_10km,74.9,66.6
14,2026-06-17T00:04:18Z,KATL,2026-06-17,ukmo_global_deterministic_10km,85.4,67.2
15,2026-06-17T00:04:18Z,KATL,2026-06-18,ukmo_global_deterministic_10km,75.6,73.9
16,2026-06-17T00:04:18Z,KAUS,2026-06-16,gfs_seamless,87.9,72.8
17,2026-06-17T00:04:18Z,KAUS,2026-06-17,gfs_seamless,87.5,75.8
18,2026-06-17T00:04:18Z,KAUS,2026-06-18,gfs_seamless,98.1,76.4
19,2026-06-17T00:04:18Z,KAUS,2026-06-16,icon_global,86.9,73.8
20,2026-06-17T00:04:18Z,KAUS,2026-06-17,icon_global,94.5,74.1
21,2026-06-17T00:04:18Z,KAUS,2026-06-18,icon_global,97.4,75.4
22,2026-06-17T00:04:18Z,KAUS,2026-06-16,gem_global,82.6,74.2
23,2026-06-17T00:04:18Z,KAUS,2026-06-17,gem_global,88.3,72.6
24,2026-06-17T00:04:18Z,KAUS,2026-06-18,gem_global,93.7,76.4
25,2026-06-17T00:04:18Z,KAUS,2026-06-16,ecmwf_ifs025,86.4,73.7
26,2026-06-17T00:04:18Z,KAUS,2026-06-17,ecmwf_ifs025,91.7,72.8
27,2026-06-17T00:04:18Z,KAUS,2026-06-18,ecmwf_ifs025,95.2,76.1
28,2026-06-17T00:04:18Z,KAUS,2026-06-16,ukmo_global_deterministic_10km,87.6,75.4
29,2026-06-17T00:04:18Z,KAUS,2026-06-17,ukmo_global_deterministic_10km,94.9,74.3
30,2026-06-17T00:04:18Z,KAUS,2026-06-18,ukmo_global_deterministic_10km,99.5,78.4
31,2026-06-17T00:04:18Z,KBOS,2026-06-16,gfs_seamless,78.7,58.8
32,2026-06-17T00:04:18Z,KBOS,2026-06-17,gfs_seamless,77.0,58.7
33,2026-06-17T00:04:18Z,KBOS,2026-06-18,gfs_seamless,72.5,60.5
34,2026-06-17T00:04:18Z,KBOS,2026-06-16,icon_global,76.2,59.9
35,2026-06-17T00:04:18Z,KBOS,2026-06-17,icon_global,77.5,61.2
36,2026-06-17T00:04:18Z,KBOS,2026-06-18,icon_global,76.6,62.2
37,2026-06-17T00:04:18Z,KBOS,2026-06-16,gem_global,70.7,61.8
