id,run_at,icao,forecast_date,model_name,high_f,low_f
1,2026-08-28T11:12:17Z,KATL,2026-08-28,gfs_seamless,92.1,72.1
2,2026-08-28T11:12:17Z,KATL,2026-08-29,gfs_seamless,86.8,73.3
3,2026-08-28T11:12:17Z,KATL,2026-08-30,gfs_seamless,88.4,69.9
4,2026-08-28T11:12:17Z,KATL,2026-08-28,icon_global,87.4,71.9
5,2026-08-28T11:12:17Z,KATL,2026-08-29,icon_global,84.7,73.0
6,2026-08-28T11:12:17Z,KATL,2026-08-30,icon_global,85.1,72.6
7,2026-08-28T11:12:17Z,KATL,2026-08-28,gem_global,88.3,70.8
8,2026-08-28T11:12:17Z,KATL,2026-08-29,gem_global,83.7,69.5
9,2026-08-28T11:12:17Z,KATL,2026-08-30,gem_global,85.0,72.5
10,2026-08-28T11:12:17Z,KATL,2026-08-28,ecmwf_ifs025,89.1,70.1
11,2026-08-28T11:12:17Z,KATL,2026-08-29,ecmwf_ifs025,86.0,69.3
12,2026-08-28T11:12:17Z,KATL,2026-08-30,ecmwf_ifs025,84.9,71.4
13,2026-08-28T11:12:17Z,KATL,2026-08-28,ukmo_global_deterministic_10km,89.3,73.9
14,2026-08-28T11:12:17Z,KATL,2026-08-29,ukmo_global_deterministic_10km,84.5,73.6
15,2026-08-28T11:12:17Z,KATL,2026-08-30,ukmo_global_deterministic_10km,83.5,72.5
16,2026-08-28T11:12:17Z,KAUS,2026-08-28,gfs_seamless,99.2,75.9
17,2026-08-28T11:12:17Z,KAUS,2026-08-29,gfs_seamless,97.9,74.2
18,2026-08-28T11:12:17Z,KAUS,2026-08-30,gfs_seamless,102.2,75.7
19,2026-08-28T11:12:17Z,KAUS,2026-08-28,icon_global,97.6,77.0
20,2026-08-28T11:12:17Z,KAUS,2026-08-29,icon_global,99.9,77.4
21,2026-08-28T11:12:17Z,KAUS,2026-08-30,icon_global,99.9,77.0
22,2026-08-28T11:12:17Z,KAUS,2026-08-28,gem_global,98.5,76.5
